id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height
947,9.741E6,31.094,356.12121,356.12311,1,10,10,0.86,3.14,0.00112,0.0096,0,30.9315,31.3443,356.12218,5.068E3,1.549E8,1.549E8,8.115E6,31.0937,356.12109,356.12284,0.0593,30.9372,31.3267,ESTIMATED,356.1225,5.757E3,1.23E8,1.0877,1.0753,1.23E8,7.901E6,31.0913,356.12087,356.1231,0.0595,30.943,31.3311,ESTIMATED,356.12203,9.582E3,1.198E8,1.1202,1.0935,1.198E8,9.741E6,31.0915,356.12121,356.12311,0.057,30.9315,31.3369,ESTIMATED,356.12263,5.068E3,1.549E8,1.0955,1.0622,1.549E8,7.416E6,31.0996,356.12114,356.1233,0.0564,30.9422,31.3366,ESTIMATED,356.12234,6.95E3,1.168E8,0.9646,1.0062,1.168E8,7.561E6,31.0959,356.12107,356.1232,0.0574,30.953,31.3383,ESTIMATED,356.12233,2.391E4,1.176E8,1.1313,1.0914,1.176E8,7.483E6,31.09,356.12118,356.12345,0.0579,30.9493,31.3152,ESTIMATED,356.12258,1.685E4,1.136E8,1.3355,1.1976,1.136E8,7.713E6,31.0941,356.12099,356.12337,0.0586,30.9395,31.3439,ESTIMATED,356.12154,5.6E3,1.185E8,1.1535,1.1102,1.185E8,9.04E6,31.0942,356.12091,356.12311,0.0586,30.9431,31.3443,ESTIMATED,356.12151,8.725E3,1.442E8,1.0225,1.048,1.442E8,7.976E6,31.0916,356.12094,356.12344,0.0585,30.9396,31.3434,ESTIMATED,356.12188,6.496E3,1.223E8,1.2422,1.1261,1.223E8,9.428E6,31.0982,356.12092,356.12292,0.058,30.9379,31.3324,ESTIMATED,356.1225,7.703E3,1.462E8,0.8938,0.9873,1.462E8
948,2.775E4,31.1176,517.35364,517.35493,1,10,0,0.899,1.51,0.00078,0.0133,0,31.0696,31.1845,517.35432,1.19E4,6.361E5,6.361E5,2.478E4,31.1152,517.35104,517.35474,0.0537,31.0722,31.1781,ESTIMATED,517.35396,1.838E4,5.482E5,1.2671,1.3388,5.482E5,1.95E4,31.122,517.35316,517.3573,0.039,31.0776,31.1726,ESTIMATED,517.35403,1.402E4,4.735E5,0.9787,1.0292,4.735E5,2.393E4,31.119,517.35364,517.35493,0.0448,31.0723,31.1625,ESTIMATED,517.35416,2.029E4,4.84E5,1.0786,0.9666,4.84E5,2.007E4,31.1213,517.35325,517.35793,0.0432,31.0719,31.1845,ESTIMATED,517.35464,1.19E4,4.344E5,0.9263,1.0937,4.344E5,1.836E4,31.1237,517.35378,517.35493,0.049,31.0727,31.1711,ESTIMATED,517.35453,3.703E4,3.71E5,0.9376,0.9658,3.71E5,2.268E4,31.1146,517.35395,517.35535,0.0455,31.0698,31.1619,ESTIMATED,517.35475,1.689E4,4.948E5,1.5523,1.0294,4.948E5,1.925E4,31.1125,517.3535,517.35515,0.0374,31.0696,31.1729,ESTIMATED,517.35445,1.751E4,4.511E5,1.1762,1.4696,4.511E5,2.775E4,31.1156,517.35331,517.35783,0.0318,31.0698,31.1814,ESTIMATED,517.35459,1.599E4,6.361E5,0.9904,1.0921,6.361E5,2.077E4,31.1223,517.35295,517.35517,0.0437,31.0717,31.1696,ESTIMATED,517.35403,1.681E4,4.194E5,0.8567,1.0503,4.194E5,2.148E4,31.1103,517.35348,517.35473,0.0483,31.0829,31.1664,ESTIMATED,517.35402,7.903E4,4.945E5,2.9095,1.5206,4.945E5
949,3.551E6,30.9162,529.22878,529.22993,0.1,1,16,0.944,0,0,0,0,30.8285,31.3939,529.22953,6.518E4,4.28E7,4.28E7,3.354E6,30.8938,529.22719,529.23051,0.0793,30.8285,31.3939,ESTIMATED,529.22917,8.329E4,3.891E7,1.2147,1.2745,3.891E7,3.17E6,30.8927,529.22819,529.23091,0.0782,30.8299,31.2854,ESTIMATED,529.22925,1.319E5,3.763E7,1.2681,1.2814,3.763E7,1.909E4,31.1282,529.22878,529.22993,0.0379,31.1159,31.1773,ESTIMATED,529.22931,1.868E5,4.218E5,3.9718,2.4859,4.218E5,3.064E6,30.8948,529.22796,529.23165,0.079,30.8295,31.3935,ESTIMATED,529.22986,6.518E4,3.544E7,1.1848,1.2353,3.544E7,3.057E6,30.899,529.22749,529.23275,0.0784,30.8297,31.3761,ESTIMATED,529.22986,1.33E5,3.467E7,1.0528,1.1587,3.467E7,2.986E6,30.8888,529.22924,529.23037,0.0796,30.8294,31.2331,ESTIMATED,529.22981,1.585E5,3.504E7,1.3824,1.3174,3.504E7,3.07E6,30.893,529.22812,529.23102,0.0798,30.83,31.3829,ESTIMATED,529.22977,1.161E5,3.658E7,1.1986,1.2859,3.658E7,3.301E6,30.8971,529.22758,529.23081,0.0737,30.8286,31.383,ESTIMATED,529.22965,6.595E4,3.928E7,1.0837,1.1704,3.928E7,3.279E6,30.8899,529.22858,529.23052,0.075,30.8304,31.3763,ESTIMATED,529.22938,8.135E4,3.933E7,1.3694,1.3481,3.933E7,3.551E6,30.885,529.22747,529.23084,0.0803,30.8301,31.3682,ESTIMATED,529.22919,1.265E5,4.28E7,1.3432,1.4414,4.28E7
950,1.12E6,31.0153,309.10602,309.10637,0.6,6,0,0.917,1.14,0.00035,0.0152,0,30.8351,31.2532,309.10625,7.619E4,2.819E7,2.819E7,1.383E5,31.1434,309.10583,309.10648,0.055,31.0471,31.1593,ESTIMATED,309.10609,5.252E5,2.267E6,0.165,0.5825,2.267E6,1.294E5,31.1314,309.1058,309.10628,0.0558,31.0527,31.1569,ESTIMATED,309.1061,4.823E5,2.142E6,0.3228,0.6614,2.142E6,1.314E5,31.1282,309.10602,309.10637,0.0563,31.0692,31.1594,ESTIMATED,309.1062,5.414E5,2.382E6,0.5281,0.7641,2.382E6,9.917E5,30.8361,309.10539,309.10802,0.0214,30.8361,31.2517,ESTIMATED,309.10647,1.881E5,2.271E7,,,2.271E7,1.039E6,30.8363,309.10515,309.108,0.0188,30.8363,31.2532,ESTIMATED,309.10645,1.37E5,2.588E7,,,2.588E7,1.21E5,31.1301,309.10623,309.10658,0.0961,31.0509,31.1587,ESTIMATED,309.10642,4.587E5,2.05E6,0.3608,0.6804,2.05E6,1.155E5,31.1375,309.10496,309.10654,0.0573,31.057,31.1597,ESTIMATED,309.10612,4.314E5,2.023E6,0.2764,0.6382,2.023E6,1.12E6,30.8351,309.10496,309.10794,0.0218,30.8351,31.236,ESTIMATED,309.10634,2.827E5,2.49E7,,,2.49E7,1.086E6,30.837,309.10569,309.10918,0.0183,30.837,31.2221,ESTIMATED,309.1062,7.619E4,2.819E7,,,2.819E7,1.261E5,31.1382,309.10573,309.10625,0.056,31.0829,31.157,ESTIMATED,309.10607,5.072E5,2.594E6,0.3392,0.6696,2.594E6
951,2.513E6,31.0623,529.22881,529.23136,0.6,6,11,0.901,1.25,0.00066,0.0747,0,30.8758,31.3939,529.22952,8.135E4,3.933E7,3.933E7,2.513E6,30.8938,529.22719,529.23051,0.0792,30.8775,31.3939,ESTIMATED,529.22916,8.329E4,3.891E7,5.0355,3.6104,3.891E7,2.74E4,31.1974,529.22819,529.23091,0.0377,31.1788,31.2854,ESTIMATED,529.22935,1.319E5,3.842E5,4.735,2.8675,3.842E5,1.572E4,31.1957,529.22881,529.23136,0.0561,31.1773,31.2408,ESTIMATED,529.22934,1.372E5,3.405E5,2.4614,1.7307,3.405E5,2.919E4,31.1562,529.22903,529.23165,0.1026,31.1466,31.2517,ESTIMATED,529.22977,1.431E5,3.753E5,9.998,5.499,3.753E5,2.211E6,30.899,529.22749,529.23275,0.09,30.8762,31.3761,ESTIMATED,529.22988,1.33E5,3.467E7,3.3212,2.5056,3.467E7,2.124E6,30.8888,529.22924,529.23037,0.0847,30.8758,31.2331,ESTIMATED,529.22983,1.585E5,3.504E7,6.3142,4.2336,3.504E7,3.106E4,31.1886,529.22904,529.23102,0.0612,31.1406,31.2526,ESTIMATED,529.22972,1.349E5,3.834E5,1.335,1.1675,3.834E5,3.261E4,31.1906,529.229,529.23076,0.0563,31.1436,31.2538,ESTIMATED,529.22963,1.404E5,4.688E5,1.3429,1.1714,4.688E5,2.456E6,30.8899,529.22858,529.23052,0.0725,30.877,31.3763,ESTIMATED,529.2294,8.135E4,3.933E7,6.4444,4.4034,3.933E7,4.51E4,31.1227,529.22823,529.23084,0.0193,31.1073,31.251,ESTIMATED,529.22911,1.432E5,5.057E5,8.3322,4.6661,5.057E5
952,3.987E5,31.2164,446.13383,446.13737,1,10,0,0.867,3.98,0.00178,0.0079,0,31.1469,31.371,446.13557,9.938E3,9.036E6,9.036E6,3.339E5,31.2181,446.13393,446.13716,0.0347,31.1561,31.3525,ESTIMATED,446.13578,1.356E4,7.928E6,1.7356,1.427,7.928E6,3.262E5,31.2158,446.13407,446.13777,0.0358,31.1505,31.3613,ESTIMATED,446.13554,1.389E4,7.772E6,1.7658,1.4558,7.772E6,3.854E5,31.2169,446.13383,446.13737,0.0401,31.1469,31.344,ESTIMATED,446.13598,1.168E4,9.036E6,1.5303,1.3759,9.036E6,3.189E5,31.2155,446.13401,446.1374,0.0389,31.1562,31.3639,ESTIMATED,446.13542,9.938E3,7.158E6,1.9846,1.5556,7.158E6,3.088E5,31.2201,446.13435,446.13736,0.0369,31.1616,31.3521,ESTIMATED,446.13557,1.647E4,7.115E6,1.6599,1.4858,7.115E6,3.226E5,31.2149,446.1341,446.13782,0.0376,31.1524,31.3565,ESTIMATED,446.13609,1.552E4,7.16E6,1.9513,1.6044,7.16E6,3.229E5,31.2196,446.13413,446.13729,0.0372,31.1565,31.371,ESTIMATED,446.13461,1.013E4,7.402E6,1.6642,1.4639,7.402E6,3.663E5,31.215,446.13384,446.13724,0.036,31.1499,31.3261,ESTIMATED,446.13466,1.438E4,8.643E6,1.9164,1.4801,8.643E6,3.124E5,31.216,446.13411,446.13737,0.036,31.1602,31.3373,ESTIMATED,446.13567,1.237E4,7.277E6,1.9036,1.6713,7.277E6,3.987E5,31.2122,446.134,446.13736,0.0379,31.1507,31.3564,ESTIMATED,446.13639,1.232E4,9E6,1.9536,1.9724,9E6
953,1.756E4,31.2297,383.27854,383.28114,1,10,0,0.892,2.96,0.00114,0.0191,0,31.1687,31.3061,383.27945,1.075E4,3.769E5,3.769E5,1.275E4,31.2241,383.27822,383.28078,0.0411,31.1687,31.2509,ESTIMATED,383.27937,1.261E4,3.558E5,0.819,0.7562,3.558E5,1.322E4,31.2279,383.27862,383.2809,0.0474,31.1819,31.2854,ESTIMATED,383.27928,1.959E4,3.089E5,1.6205,1.0036,3.089E5,1.71E4,31.2259,383.27854,383.28114,0.0473,31.1804,31.2826,ESTIMATED,383.27944,1.448E4,3.68E5,1.3479,1.1713,3.68E5,1.187E4,31.2277,383.2791,383.28125,0.0548,31.1939,31.2667,ESTIMATED,383.27969,4.514E4,2.538E5,1.1502,1.0751,2.538E5,1.247E4,31.2293,383.27866,383.28123,0.0489,31.1893,31.2713,ESTIMATED,383.27923,1.71E4,2.632E5,1.1459,1.047,2.632E5,1.495E4,31.2331,383.27884,383.28128,0.0539,31.1839,31.3061,ESTIMATED,383.27969,1.63E4,2.728E5,1.7157,1.3443,2.728E5,1.421E4,31.2347,383.27866,383.28114,0.0489,31.1729,31.2918,ESTIMATED,383.27919,1.2E4,2.741E5,1.0692,1.018,2.741E5,1.756E4,31.221,383.27832,383.28117,0.045,31.1753,31.2718,ESTIMATED,383.27898,1.666E4,3.718E5,1.5571,1.1374,3.718E5,1.442E4,31.2401,383.27843,383.28094,0.0553,31.179,31.2946,ESTIMATED,383.27946,1.075E4,2.801E5,0.8888,0.6071,2.801E5,1.718E4,31.2333,383.27861,383.28108,0.0237,31.1787,31.2931,ESTIMATED,383.28012,1.714E4,3.769E5,1.127,1.0825,3.769E5
954,2.37E6,31.2417,545.17397,545.17569,1,10,0,0.906,1.34,0.00073,0.0124,0,31.1742,31.4095,545.17517,1.28E4,5.807E7,5.807E7,2.156E6,31.242,545.17225,545.17511,0.0374,31.175,31.4088,ESTIMATED,545.17481,1.577E4,5.181E7,1.2968,1.1887,5.181E7,2.102E6,31.2398,545.17207,545.17582,0.0355,31.1788,31.4086,ESTIMATED,545.17493,1.376E4,5.285E7,1.3109,1.2345,5.285E7,2.37E6,31.2349,545.17397,545.17569,0.0363,31.1742,31.3619,ESTIMATED,545.17516,2.39E4,5.807E7,1.7054,1.4059,5.807E7,2.055E6,31.2427,545.17403,545.17626,0.0365,31.1814,31.4083,ESTIMATED,545.17547,4.023E4,5.11E7,1.2928,1.2112,5.11E7,2.002E6,31.2473,545.1731,545.17611,0.0404,31.1799,31.4086,ESTIMATED,545.17546,2.017E4,4.667E7,1.0679,1.1089,4.667E7,2.111E6,31.2451,545.17374,545.1757,0.0377,31.1808,31.404,ESTIMATED,545.17543,4.821E4,5.047E7,1.0928,1.116,5.047E7,2.008E6,31.2407,545.17335,545.17637,0.0362,31.1792,31.3888,ESTIMATED,545.17537,1.28E4,4.803E7,1.5992,1.3198,4.803E7,2.242E6,31.2449,545.17331,545.17585,0.0374,31.1753,31.4095,ESTIMATED,545.17531,2.241E4,5.486E7,1.1161,1.1023,5.486E7,2.059E6,31.2431,545.17368,545.17819,0.0366,31.179,31.3822,ESTIMATED,545.17499,1.646E4,4.949E7,1.3034,1.1835,4.949E7,2.362E6,31.2362,545.17281,545.17504,0.0357,31.1818,31.4095,ESTIMATED,545.17474,4.868E4,5.59E7,1.6177,1.3962,5.59E7
955,7.997E6,31.2455,632.25233,632.25409,1,10,1,0.908,1.27,0.0008,0.0092,0,31.1773,31.535,632.2536,1.475E4,2.021E8,2.021E8,7.245E6,31.248,632.25213,632.25405,0.035,31.1812,31.5296,ESTIMATED,632.25321,1.475E4,1.77E8,1.2901,1.2644,1.77E8,7.188E6,31.2398,632.25129,632.25393,0.0354,31.1819,31.5173,ESTIMATED,632.25332,1.89E4,1.748E8,1.8135,1.5454,1.748E8,7.997E6,31.2467,632.25233,632.25409,0.0346,31.1773,31.5257,ESTIMATED,632.25358,2.233E4,2.021E8,1.1483,1.222,2.021E8,7.07E6,31.2427,632.24948,632.25459,0.0366,31.1845,31.5319,ESTIMATED,632.25393,5.562E4,1.696E8,1.7467,1.4819,1.696E8,6.867E6,31.2473,632.25129,632.25488,0.0365,31.183,31.535,ESTIMATED,632.25392,2.229E4,1.655E8,1.4138,1.3234,1.655E8,7.23E6,31.2451,632.25329,632.25465,0.0359,31.1808,31.4612,ESTIMATED,632.2539,1.661E4,1.749E8,1.5381,1.3405,1.749E8,6.885E6,31.2467,632.25218,632.25467,0.0366,31.1824,31.5213,ESTIMATED,632.25383,1.741E4,1.663E8,1.4709,1.3785,1.663E8,7.376E6,31.2449,632.253,632.25471,0.0353,31.1845,31.383,ESTIMATED,632.25375,5.882E4,1.85E8,1.4368,1.3273,1.85E8,7.08E6,31.249,632.25221,632.25412,0.0351,31.1821,31.5293,ESTIMATED,632.25341,1.927E4,1.764E8,1.2649,1.2664,1.764E8,7.941E6,31.2451,632.25208,632.25446,0.034,31.1818,31.518,ESTIMATED,632.25313,7.799E4,2.013E8,1.3542,1.2158,2.013E8
956,7.85E4,31.2654,331.09591,331.09679,1,10,0,0.909,1.2,0.0004,0.0095,0,31.221,31.3366,331.09627,1.912E4,2.676E6,2.676E6,4.669E4,31.2659,331.0957,331.0963,0.0342,31.2301,31.3267,ESTIMATED,331.09606,2.003E4,1.214E6,1.6087,1.2276,1.214E6,4.585E4,31.2611,331.09468,331.10115,0.0392,31.2249,31.3342,ESTIMATED,331.09609,2.129E4,1.116E6,1.6032,1.5998,1.116E6,7.85E4,31.2616,331.09591,331.09679,0.0451,31.2259,31.3308,ESTIMATED,331.09629,2.957E4,2.164E6,1.4611,1.3208,2.164E6,4.764E4,31.2667,331.09505,331.10154,0.0352,31.2277,31.3366,ESTIMATED,331.09639,1.912E4,1.286E6,1.7339,1.2449,1.286E6,4.642E4,31.2622,331.09568,331.0967,0.0333,31.2353,31.326,ESTIMATED,331.09643,4.158E4,1.235E6,2.1449,1.5711,1.235E6,4.747E4,31.2637,331.09606,331.09674,0.0352,31.2331,31.3244,ESTIMATED,331.09645,2.092E4,1.34E6,1.5423,1.3785,1.34E6,4.376E4,31.2706,331.0949,331.09668,0.0353,31.2347,31.3346,ESTIMATED,331.09638,2.752E4,1.138E6,1.1999,1.2195,1.138E6,7.07E4,31.2658,331.09497,331.09666,0.1139,31.221,31.314,ESTIMATED,331.0964,2.362E4,2.105E6,1.4632,1.1695,2.105E6,4.669E4,31.2703,331.09478,331.09642,0.0305,31.2342,31.3312,ESTIMATED,331.09619,2.108E4,1.218E6,1.3389,1.2811,1.218E6,7.47E4,31.266,331.09577,331.09639,0.0263,31.2273,31.3233,ESTIMATED,331.09605,3.298E4,2.676E6,1.1867,1.1482,2.676E6
957,2.95E6,31.2693,309.08734,309.09102,1,10,1,0.9,1.29,0.0004,0.052,0,31.1529,31.5199,309.0903,1.659E4,6.028E7,6.028E7,2.677E6,31.245,309.08717,309.09088,0.0532,31.1529,31.436,ESTIMATED,309.09011,3.189E4,4.611E7,1.1636,1.1321,4.611E7,2.661E6,31.2547,309.08864,309.0908,0.0494,31.16,31.4662,ESTIMATED,309.09016,3.12E4,4.774E7,1.0464,1.073,4.774E7,2.908E6,31.2527,309.08734,309.09102,0.0376,31.1563,31.3854,ESTIMATED,309.09028,3.817E4,6.028E7,1.4115,1.2105,6.028E7,2.829E6,31.2939,309.08898,309.09092,0.0463,31.1845,31.5114,ESTIMATED,309.09047,1.851E4,5.669E7,1.1876,1.1513,5.669E7,2.751E6,31.2895,309.08754,309.09094,0.0473,31.1768,31.5145,ESTIMATED,309.09045,1.659E4,5.455E7,1.2091,1.1736,5.455E7,2.829E6,31.297,309.08899,309.09088,0.0463,31.1839,31.5199,ESTIMATED,309.09048,1.813E4,5.621E7,1.2685,1.1763,5.621E7,2.759E6,31.2827,309.08897,309.09112,0.0438,31.1917,31.4791,ESTIMATED,309.09043,3.366E4,5.709E7,1.2335,1.1439,5.709E7,2.95E6,31.2838,309.08887,309.09091,0.0472,31.1784,31.5146,ESTIMATED,309.09038,2.79E4,5.675E7,0.791,0.9093,5.675E7,2.603E6,31.249,309.08873,309.09071,0.0504,31.1634,31.4088,ESTIMATED,309.0902,5.138E4,4.667E7,1.5753,1.3038,4.667E7,2.914E6,31.2451,309.08719,309.09115,0.0483,31.157,31.4727,ESTIMATED,309.09008,4.424E4,5.503E7,1.3645,1.2293,5.503E7
958,2.682E4,31.2774,607.3234,607.32659,0.5,5,0,0.93,0.54,0.00033,0.0034,0,31.2481,31.3282,607.32505,1.711E4,7.979E5,7.979E5,2.027E4,31.278,607.32396,607.32828,0.0389,31.2509,31.3237,ESTIMATED,607.32472,2.138E4,5.583E5,1.8018,1.2719,5.583E5,2.28E4,31.2762,607.32415,607.32568,0.0462,31.2487,31.3158,ESTIMATED,607.32478,5.83E4,6.065E5,1.4366,1.2194,6.065E5,2.682E4,31.2796,607.3234,607.32659,0.0391,31.2497,31.3188,ESTIMATED,607.32504,2.543E4,7.487E5,2.6174,1.1548,7.487E5,4.008E3,31.2818,607.32461,607.32673,0.0331,31.2546,31.3,ESTIMATED,607.32532,4.721E4,1.422E5,0.6708,0.8354,1.422E5,4.138E3,31.2804,607.32466,607.32619,0.0326,31.2592,31.3016,ESTIMATED,607.32527,6.289E4,1.64E5,1.0051,1.0026,1.64E5,3.822E3,31.2667,607.32482,607.32653,0.0253,31.2576,31.3031,ESTIMATED,607.32551,3.659E4,1.299E5,4.0353,2.5176,1.299E5,3.113E3,31.2706,607.32482,607.329,0.0313,31.2616,31.2949,ESTIMATED,607.32535,2.852E4,1.313E5,2.6871,1.8436,1.313E5,4.57E3,31.2838,607.32473,607.32579,0.0164,31.2598,31.3049,ESTIMATED,607.32497,2.646E4,1.797E5,0.833,0.9399,1.797E5,2.266E4,31.2794,607.32446,607.3285,0.0323,31.252,31.3282,ESTIMATED,607.32485,1.711E4,6.801E5,1.4722,1.6897,6.801E5,2.592E4,31.278,607.32375,607.32832,0.0303,31.2481,31.3203,ESTIMATED,607.32472,2.32E4,7.979E5,1.493,1.2203,7.979E5
959,1.089E6,31.2844,440.1097,440.11318,1,10,0,0.909,1.32,0.00058,0.013,0,31.2301,31.4512,440.11197,2.529E4,3.014E7,3.014E7,8.315E5,31.2871,440.10937,440.11261,0.033,31.242,31.4512,ESTIMATED,440.11168,3.155E4,2.213E7,1.6298,1.4646,2.213E7,8.204E5,31.2854,440.10947,440.11209,0.0343,31.2398,31.379,ESTIMATED,440.11174,3.553E4,2.213E7,1.5137,1.3383,2.213E7,1.089E6,31.2886,440.1097,440.11318,0.0342,31.2349,31.442,ESTIMATED,440.11194,3.72E4,2.994E7,1.1878,1.1295,2.994E7,7.949E5,31.2818,440.1099,440.11341,0.0311,31.2337,31.4054,ESTIMATED,440.11224,3.172E4,2.269E7,1.5072,1.3188,2.269E7,7.982E5,31.2834,440.10991,440.11302,0.035,31.2353,31.3997,ESTIMATED,440.1122,2.529E4,2.097E7,1.5669,1.3119,2.097E7,8.018E5,31.2757,440.10993,440.11291,0.0349,31.2301,31.3863,ESTIMATED,440.11226,2.722E4,2.07E7,2.03,1.5383,2.07E7,7.908E5,31.2888,440.10985,440.11318,0.0349,31.2347,31.4274,ESTIMATED,440.11202,2.81E4,2.128E7,1.1958,1.1927,2.128E7,1.012E6,31.2838,440.10978,440.11237,0.0286,31.239,31.4036,ESTIMATED,440.11204,8.329E4,3.014E7,1.5728,1.3204,3.014E7,8.25E5,31.2885,440.11152,440.11263,0.0312,31.2461,31.4239,ESTIMATED,440.11188,3.475E4,2.231E7,1.5274,1.3199,2.231E7,1.077E6,31.281,440.11093,440.1122,0.0346,31.2451,31.3887,ESTIMATED,440.11171,7.717E4,2.813E7,2.2446,1.6104,2.813E7
