rt,rt_range:min,rt_range:max,mz,datafile:SA4.mzML:area,datafile:SB4.mzML:area,datafile:SB5.mzML:area,datafile:SB2.mzML:area,datafile:SA3.mzML:area,datafile:SA5.mzML:area,datafile:SB3.mzML:area,datafile:SA1.mzML:area,datafile:SA2.mzML:area,datafile:SB1.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
17.3687,17.0909,17.69,476.12364,2581000.0,2538000.0,2630000.0,2940000.0,2538000.0,2561000.0,2609000.0,2681000.0,2553000.0,2544000.0,17.39,426.0,1.0,1/1,2582800.0,2.208672595572588,2652200.0,6.25079533521972,1.02687006349698,1.02687006349698
7.217,7.0609,7.3566,613.21543,194300.0,208900.0,209200.0,194200.0,194700.0,196000.0,201900.0,192500.0,191700.0,222300.0,7.2,427.0,1.07,1/1,193840.0,0.8932487417677231,207300.0,5.0128235082086015,1.0694387123400744,0.9994754320935274
4.9716,4.8303,5.2862,271.14462,4022000.0,3787000.0,3702000.0,3693000.0,3992000.0,3864000.0,3837000.0,4420000.0,4473000.0,3833000.0,5.13,428.0,1.15,1/1,4154200.0,6.5955235842256945,3770400.0,1.8422655500962435,0.907611573828896,0.7892274555033879
4.8762,4.7421,5.088,468.16099,87230.0,84050.0,84190.0,83590.0,89420.0,86280.0,83530.0,89430.0,99060.0,89210.0,4.82,429.0,0.87,1/1,90284.0,5.643760403571123,84914.0,2.848063255386277,0.9405210225510611,1.081058646610415
9.7069,9.5814,9.8513,959.52218,64160.0,62700.0,68480.0,61580.0,62930.0,75490.0,61340.0,64250.0,61190.0,61230.0,9.56,430.0,1.0,1/1,65604.0,8.632325873915327,63066.0,4.887498419162996,0.9613133345527711,0.9613133345527711
9.7452,9.4261,9.8212,412.32227,353500.0,3547000.0,3618000.0,2999000.0,402700.0,767500.0,3389000.0,6784.0,262100.0,2168000.0,9.67,431.0,0.83,1/1,358516.8,76.67406562526493,3144200.0,18.95451524271257,8.770021376961973,10.566290815616835
4.122,4.0874,4.3933,213.10242,2180000.0,405100.0,183500.0,517500.0,1771000.0,1371000.0,548400.0,2654000.0,1786000.0,8531.0,4.18,432.0,0.93,1/1,1952400.0,24.864512152942638,332606.2,69.42244285763567,0.17035761114525713,0.1831802270379109
8.5837,8.3673,8.7536,361.16561,47170.0,50840.0,62760.0,43000.0,46030.0,47500.0,40830.0,43980.0,43020.0,36480.0,8.63,433.0,0.97,1/1,45540.0,4.325728035137148,46782.0,22.101548483849744,1.0272727272727273,1.0590440487347705
6.2373,5.9444,6.467,432.02196,1983000.0,1899000.0,1392000.0,1919000.0,1975000.0,1961000.0,1940000.0,2266000.0,2001000.0,2188000.0,6.08,434.0,0.97,1/1,2037200.0,6.318354612948854,1867600.0,15.558413187927739,0.9167484783035539,0.9451015240242824
32.1656,32.1042,32.2999,421.27431,742800.0,706200.0,695600.0,691800.0,765700.0,708600.0,693900.0,723900.0,972000.0,872600.0,32.0,435.0,0.94,1/1,782600.0,13.801292060996909,732020.0,10.762316283504443,0.9353692818809098,0.9950737041286275
4.3287,4.232,4.6353,363.14544,4771000.0,2444000.0,2143000.0,2526000.0,4725000.0,4715000.0,2422000.0,25040.0,5456000.0,2863000.0,4.39,436.0,0.54,1/2,3938408.0,56.1085378017936,2479600.0,10.420078883719937,0.6295944960501807,1.1659157334262604
8.3075,8.0636,8.5942,633.25315,456800.0,476500.0,478800.0,500900.0,460600.0,494100.0,491500.0,552700.0,456700.0,509200.0,8.13,437.0,0.88,1/1,484180.0,8.549533761020097,491380.0,2.85613847166313,1.0148705027056053,1.1532619348927333
19.9098,19.8783,20.4115,546.14327,264900.0,2317.0,358900.0,344500.0,236700.0,292200.0,355700.0,283600.0,226800.0,317000.0,19.93,438.0,1.05,1/1,260840.0,10.943731842673381,275683.4,55.75379702927916,1.0569061493635947,1.0065772851081853
25.7034,25.4802,26.0798,329.0897,2825000.0,2547000.0,2576000.0,2646000.0,2496000.0,2423000.0,2661000.0,2268000.0,2406000.0,2453000.0,25.78,439.0,1.04,1/1,2483600.0,8.370805702616805,2576600.0,3.252547198161398,1.0374456434208408,0.9975438879046545
3.6088,3.5411,3.7387,563.34615,172600.0,189500.0,179000.0,180200.0,167400.0,176200.0,204000.0,163200.0,174400.0,177900.0,3.44,440.0,1.09,1/1,170760.0,3.1355414897223004,186120.0,5.912778079525784,1.089950808151792,0.9999548698640291
0.5809,0.5601,0.6367,609.2978,213100.0,196700.0,176700.0,194000.0,222300.0,195400.0,188900.0,175400.0,220600.0,196300.0,0.41,441.0,0.91,1/1,205360.0,9.665467964962195,190520.0,4.370451361223336,0.927736657576938,1.0194908325021297
3.3234,3.2101,3.5083,192.07709,1810000.0,1953000.0,1966000.0,1903000.0,1846000.0,1795000.0,2214000.0,2014000.0,2160000.0,1834000.0,3.51,442.0,1.05,1/1,1925000.0,8.193642249792916,1974000.0,7.286120684114359,1.0254545454545454,0.9766233766233765
33.3081,33.2226,33.4702,401.30616,98650.0,91460.0,91420.0,90500.0,104100.0,99800.0,86530.0,84910.0,130700.0,91280.0,33.26,443.0,0.95,1/1,103632.0,16.167738354644214,90238.0,2.337320738666872,0.8707542071946889,0.9165833759944094
14.1343,13.9145,14.3641,359.22215,280700.0,276600.0,281200.0,320000.0,330200.0,275300.0,277800.0,282100.0,276100.0,266100.0,14.09,444.0,1.0,1/1,288880.0,8.058959304313138,284340.0,7.286198592675457,0.9842841318194406,0.9842841318194406
24.0082,23.9271,24.5254,560.20856,3020000.0,58700.0,6954.0,486500.0,3002000.0,2801000.0,164000.0,3017000.0,3081000.0,1121000.0,24.06,445.0,0.92,1/1,2984200.0,3.578136291231914,367430.8,125.36261725035153,0.12312539374036592,0.13383194971778903
7.8282,7.5395,8.3095,435.20331,8613000.0,8651000.0,9047000.0,8571000.0,8670000.0,8655000.0,8537000.0,8777000.0,8595000.0,9354000.0,8.01,446.0,1.05,1/1,8662000.0,0.8209719093770965,8832000.0,4.0294928988419745,1.019625952435927,0.9710723356532638
30.7695,30.6602,31.1027,486.94494,620100.0,598900.0,598000.0,595400.0,632600.0,619800.0,583300.0,549500.0,790100.0,702900.0,30.96,447.0,0.95,1/1,642420.0,13.824491758772448,615700.0,7.982093976617789,0.9584072725008561,1.008849760527217
0.6197,0.5171,0.8172,126.05522,358200.0,354900.0,358100.0,333300.0,344700.0,389200.0,347300.0,230400.0,379000.0,142600.0,0.58,449.0,0.97,1/1,340300.0,18.762505372807418,307240.0,30.11707898791161,0.9028504260946224,0.9307736351490953
11.6517,11.3914,11.9259,459.00652,463500.0,527300.0,558600.0,488200.0,538600.0,508300.0,427700.0,485600.0,486700.0,437400.0,11.48,450.0,1.08,1/1,496540.0,5.7100443462241595,487840.0,11.56179089418152,0.9824787529705562,0.9097025490468112
26.1875,26.0635,26.6607,465.10172,345200.0,291600.0,301300.0,2841.0,3696.0,10540.0,296100.0,3180.0,229800.0,273600.0,26.17,451.0,0.95,1/1,118483.2,134.71980126477027,233088.2,55.401174231778114,1.9672679333441367,2.0708083508885653
3.5351,3.4635,3.6813,377.16152,779200.0,792300.0,811700.0,770300.0,815000.0,789000.0,840500.0,834900.0,867000.0,761300.0,3.56,452.0,0.97,1/1,817020.0,4.34344156485804,795220.0,4.026974172483149,0.9733176666421874,1.003420274888853
4.2627,4.1896,4.5296,542.21821,441600.0,216000.0,239700.0,233900.0,469800.0,434800.0,238300.0,455300.0,458300.0,276700.0,4.23,453.0,0.55,1/2,451960.0,3.072650751367877,240920.0,9.185388265034966,0.5330560226568722,0.9691927684670404
6.6107,6.4701,6.8492,524.03741,1451000.0,1655000.0,1741000.0,1549000.0,1431000.0,1456000.0,1596000.0,1464000.0,1390000.0,1659000.0,6.77,454.0,1.12,1/1,1438400.0,2.062698137963915,1640000.0,4.418523418168857,1.1401557285873192,1.0179961862386777
32.097,32.022,32.1368,392.2594,1467000.0,1381000.0,1434000.0,1318000.0,1516000.0,1372000.0,1350000.0,1403000.0,1632000.0,1624000.0,32.02,455.0,0.94,1/1,1478000.0,6.944694435417893,1421400.0,8.517325992070306,0.9617050067658999,1.0230904327296808
1.9075,1.6059,2.0781,248.05027,879000.0,830300.0,755900.0,833600.0,900500.0,825700.0,803400.0,582900.0,908900.0,796100.0,1.93,456.0,0.86,1/1,819400.0,16.61181256460921,803860.0,3.9062974148317746,0.9810349035879912,1.1407382599860363
5.8789,5.5016,6.1676,587.2873,1665000.0,1846000.0,1943000.0,1721000.0,1734000.0,1748000.0,1749000.0,1861000.0,1632000.0,1860000.0,5.68,457.0,0.99,1/1,1728000.0,5.119974523828909,1823800.0,4.91757192814402,1.0554398148148147,1.0661008230452673
27.7818,27.6134,28.07,433.19437,2410000.0,2005000.0,1976000.0,2210000.0,2400000.0,2710000.0,2081000.0,2484000.0,2714000.0,2516000.0,27.77,458.0,0.84,1/1,2543600.0,6.177085078177404,2157600.0,10.189380910334902,0.8482465796508885,1.0098173567272481
31.3733,31.3463,31.4001,469.25876,2256.0,4829.0,4668.0,4005.0,3676.0,9003.0,5178.0,4477.0,6052.0,8189.0,31.19,459.0,0.87,1/1,5092.8,50.67696624936766,5373.8,30.339006614956382,1.0551759346528433,1.21284590189982
3.948,3.8761,4.0611,522.31945,220500.0,242200.0,246600.0,216400.0,232900.0,223400.0,220700.0,218900.0,236700.0,219600.0,3.8,460.0,0.99,1/1,226480.0,3.4792686834442486,229100.0,6.172755157538555,1.011568350406217,1.0217862125315322
18.1005,17.6519,18.2816,494.26645,10280000.0,15890000.0,15600000.0,16340000.0,10630000.0,11660000.0,15510000.0,5822000.0,9358000.0,14070000.0,17.95,461.0,1.04,1/1,9550000.0,23.464756026059966,15482000.0,5.5102336105278535,1.621151832460733,1.558799838904551
4.6591,4.5316,4.9701,448.24595,840400.0,908600.0,925600.0,894200.0,846100.0,824000.0,907400.0,846300.0,870000.0,865100.0,4.72,462.0,1.07,1/1,845360.0,1.952200354519492,900180.0,2.506013765075946,1.0648481120469386,0.9951851514457369
0.576,0.5539,0.7968,136.06202,518600.0,487400.0,486600.0,499100.0,511100.0,528900.0,510200.0,500700.0,525100.0,469800.0,0.68,463.0,0.96,1/1,516880.0,2.1850124118967096,490620.0,3.0832137951088865,0.9491951710261569,0.9887449698189135
24.8635,24.5931,25.1891,608.22938,498000.0,486000.0,502200.0,460600.0,498600.0,486600.0,478200.0,528200.0,508500.0,472300.0,24.89,464.0,1.05,1/1,503980.0,3.0959459580375186,479860.0,3.241235342187332,0.9521409579745228,0.9068009123566884
31.5936,31.5588,31.6425,343.12271,34690.0,35400.0,35460.0,35000.0,35930.0,42340.0,34650.0,34550.0,45000.0,42940.0,31.55,466.0,0.9,1/1,38502.0,12.571894358616738,36690.0,9.564387276944563,0.9529375097397538,1.058819455266393
6.3087,6.0472,6.5198,384.17476,12020000.0,7762000.0,8072000.0,8821000.0,12210000.0,12050000.0,8140000.0,11960000.0,11920000.0,10870000.0,6.22,467.0,0.74,1/1,12032000.0,0.9281013480813582,8733000.0,14.377418363477295,0.725814494680851,0.9808303982173663
3.7457,3.6005,3.887,358.16777,1133000.0,1163000.0,1209000.0,1124000.0,1120000.0,1122000.0,1207000.0,1298000.0,1247000.0,1136000.0,3.9,468.0,1.02,1/1,1184000.0,7.003772348470773,1167800.0,3.3677091109276787,0.9863175675675676,0.9669780074191839
4.9888,4.7716,5.2647,416.18902,574300.0,398300.0,635300.0,531700.0,582700.0,540700.0,483700.0,638800.0,649100.0,510400.0,4.88,469.0,0.82,1/1,597120.0,7.652068983908849,511880.0,16.726265772328965,0.8572481243301179,1.0454245418659975
21.1897,21.0803,21.581,311.13921,1180000.0,1250000.0,1300000.0,1182000.0,1166000.0,1352000.0,1255000.0,1204000.0,1148000.0,1306000.0,21.38,470.0,1.04,1/1,1210000.0,6.77484348162618,1258600.0,3.9557880696181673,1.0401652892561983,1.0001589319771138
16.6209,16.1212,16.9285,468.21577,598700.0,661300.0,591200.0,617400.0,628800.0,601800.0,551600.0,632400.0,689400.0,552500.0,16.42,471.0,1.11,1/1,630220.0,5.781429378271255,594800.0,7.796256898144524,0.9437974040811146,0.8502679316046077
3.3968,3.3009,3.5463,296.14001,1401000.0,1469000.0,1571000.0,1415000.0,1441000.0,1451000.0,1662000.0,1524000.0,1581000.0,1421000.0,3.59,472.0,1.09,1/1,1479600.0,4.8665555110325345,1507600.0,7.068426375392621,1.0189240335225738,0.9347926913051134
25.7003,25.5413,25.8196,305.24753,143100.0,112100.0,119400.0,113700.0,109900.0,108800.0,113600.0,107200.0,110300.0,110900.0,25.52,473.0,0.92,1/1,115860.0,13.183941028003401,113940.0,2.8645720384514366,0.9834282755049197,1.0689437777227389
3.3833,3.2401,3.5617,199.08691,2016000.0,2145000.0,2204000.0,2080000.0,2073000.0,2034000.0,2376000.0,2262000.0,2214000.0,2037000.0,3.54,474.0,1.07,1/1,2119800.0,5.243605401374203,2168400.0,6.1004030622180165,1.0229266911972827,0.9560062534554044
16.5805,16.2906,16.9058,318.16016,4889000.0,5621000.0,4995000.0,6514000.0,4822000.0,5219000.0,5737000.0,4124000.0,5067000.0,5501000.0,16.59,475.0,1.08,1/1,4824200.0,8.728920480269153,5673600.0,9.667334954069597,1.17607064383732,1.0889542998493704
4.4875,4.3903,4.7153,196.08925,1982000.0,1738000.0,1636000.0,1812000.0,1938000.0,1899000.0,1762000.0,2180000.0,2165000.0,1897000.0,4.69,476.0,1.07,1/1,2032800.0,6.442942465608039,1769000.0,5.431797675121154,0.870228256591893,0.8132974360671896
20.8852,20.495,21.0099,283.10776,1657000.0,1834000.0,1934000.0,2108000.0,1958000.0,1897000.0,1855000.0,1648000.0,1607000.0,1995000.0,20.71,477.0,1.06,1/1,1753400.0,9.210155504437248,1945200.0,5.725242132151872,1.109387475761378,1.0465919582654508
32.5148,32.48,32.5946,361.27437,15020.0,12130.0,13450.0,14590.0,14120.0,12340.0,13170.0,15020.0,26990.0,25890.0,32.54,478.0,1.0,1/1,16698.0,35.073127959484516,15846.0,35.86171444161905,0.9489759252605102,0.9489759252605102
4.467,4.3604,4.6444,378.98428,1035000.0,970800.0,924300.0,998600.0,1033000.0,1028000.0,966800.0,1048000.0,1134000.0,1006000.0,4.66,479.0,1.05,1/1,1055600.0,4.210339827786651,973300.0,3.3129240198548264,0.9220348616900341,0.8781284397047944
3.5935,3.5264,3.6889,428.15675,298300.0,322400.0,335100.0,307000.0,297000.0,292300.0,355500.0,300200.0,326600.0,304000.0,3.6,480.0,1.05,1/1,302880.0,4.482536976915421,324800.0,6.538085305278507,1.0723718964606446,1.0213065680577567
28.957,28.7102,29.3097,479.02773,1723000.0,1843000.0,1890000.0,1808000.0,1743000.0,1965000.0,1851000.0,1705000.0,1889000.0,1971000.0,29.01,481.0,1.05,1/1,1805000.0,6.390672371890556,1872600.0,3.3243569155876127,1.0374515235457065,0.9880490700435299
8.4419,8.2221,8.6147,545.24001,291100.0,264900.0,271500.0,267900.0,296800.0,289500.0,273300.0,297100.0,286700.0,266800.0,8.52,482.0,0.93,1/1,292240.0,1.5672648060355776,268880.0,1.2819948323191026,0.9200656994251301,0.9893179563711075
34.3059,34.0351,34.5103,417.33685,275000.0,260600.0,267300.0,264400.0,270400.0,281900.0,261800.0,256400.0,394100.0,270500.0,34.29,483.0,0.9,1/1,295560.0,18.903208509433515,264920.0,1.5271081496294094,0.8963323859791582,0.9959248733101758
3.9156,3.671,4.0114,366.10266,209800.0,233000.0,234700.0,221200.0,217200.0,175900.0,191100.0,210400.0,233600.0,217400.0,3.97,484.0,1.04,1/1,209380.0,10.046336050086008,219480.0,7.980379140343344,1.0482376540261724,1.0079208211790118
3.5742,3.5008,3.6237,358.15691,372000.0,421700.0,430200.0,393900.0,387200.0,379900.0,436400.0,336700.0,428800.0,391600.0,3.6,485.0,1.06,1/1,380920.0,8.675109362643884,414760.0,5.008876575694551,1.0888375511918513,1.0272052369734446
31.5262,31.3292,31.9275,515.13724,27820.0,77100.0,6540000.0,6690000.0,46570.0,8305000.0,70220.0,81100.0,59020.0,7759000.0,31.53,486.0,0.94,1/1,1703902.0,216.57212461122074,4227264.0,90.38300091667483,2.480931415069646,2.639288739435794
3.798,3.6847,3.9191,218.08158,757700.0,803300.0,811300.0,765600.0,760900.0,763800.0,753000.0,783800.0,841600.0,761600.0,3.62,487.0,0.99,1/1,781560.0,4.48797859705534,778960.0,3.3917177910392655,0.9966733200266135,1.0067407272996096
4.1759,3.7903,4.3634,412.27119,1857000.0,1889000.0,1961000.0,1817000.0,1856000.0,1829000.0,1843000.0,2175000.0,2067000.0,1830000.0,4.09,488.0,1.01,1/1,1956800.0,7.925578348077786,1868000.0,3.139802633536441,0.9546197874080131,0.9451681063445674
4.2701,4.1502,4.4553,413.19728,1580000.0,1590000.0,1635000.0,1515000.0,1558000.0,1527000.0,1568000.0,1809000.0,1697000.0,1566000.0,4.45,489.0,1.01,1/1,1634200.0,7.158080298286917,1574800.0,2.7596632109613823,0.9636519397870518,0.9541108314723284
26.5043,26.3487,26.9593,348.15978,2633000.0,4447000.0,4445000.0,4376000.0,2554000.0,3725000.0,4453000.0,646800.0,1723000.0,4294000.0,26.66,490.0,1.03,1/1,2256360.0,50.83442964235999,4403000.0,1.5574557507148483,1.9513730078533567,1.8945369008285016
26.2647,26.1122,26.5397,521.16799,2683000.0,2733000.0,2702000.0,2769000.0,2860000.0,2831000.0,2740000.0,3015000.0,2887000.0,2754000.0,26.24,491.0,0.97,1/1,2855200.0,4.173892670060251,2739600.0,0.9178557509009064,0.9595124684785654,0.9891881118335726
7.8768,7.6204,8.22,462.15834,466200.0,510800.0,511900.0,473700.0,473500.0,471200.0,500200.0,446500.0,466600.0,532900.0,7.92,492.0,1.09,1/1,464800.0,2.2989970221328004,505900.0,4.260572034557867,1.0884251290877798,0.9985551643007153
3.8678,3.7679,4.0796,367.25019,1382000.0,1472000.0,1443000.0,1442000.0,1384000.0,1318000.0,1415000.0,1435000.0,1552000.0,1373000.0,3.78,493.0,1.04,1/1,1414200.0,6.187223468055991,1429000.0,2.6057197707363007,1.0104652807240844,0.9716012314654657
30.2169,29.9571,30.3997,430.16997,9614000.0,9059000.0,9008000.0,9237000.0,9827000.0,9090000.0,9072000.0,9920000.0,10920000.0,10210000.0,30.1,494.0,1.01,1/1,9874200.0,6.757142440409752,9317200.0,5.435519780088996,0.9435903668145268,0.934247887935175
17.5391,17.2303,17.8298,285.10593,4984000.0,4609000.0,4623000.0,5254000.0,4953000.0,5082000.0,4743000.0,5191000.0,5003000.0,4841000.0,17.53,495.0,0.99,1/1,5042600.0,1.8970853788929833,4814000.0,5.475066994605691,0.9546662436044897,0.964309336974232
25.6964,25.3708,25.9297,331.0577,3383000.0,2909000.0,2971000.0,2859000.0,2993000.0,2938000.0,2884000.0,3054000.0,2996000.0,2838000.0,25.63,496.0,0.95,1/1,3072800.0,5.799130400935851,2892200.0,1.7797951996706867,0.9412262431658422,0.9907644664903603
13.4744,13.245,13.8087,263.08212,413500.0,427100.0,436400.0,502900.0,510700.0,412800.0,427700.0,420200.0,406300.0,396200.0,13.51,497.0,1.07,1/1,432700.0,10.141003185530392,438060.0,8.977711667343657,1.0123873353362607,0.9461563881647296
13.1443,12.7888,13.2048,323.10329,94560.0,3424.0,1436.0,105900.0,127800.0,92460.0,84190.0,87740.0,107900.0,103100.0,13.13,498.0,1.05,1/1,102092.0,15.870764842237698,59610.0,88.68703972321627,0.5838851232221918,0.5560810697354207
4.9676,4.8603,5.3929,411.17612,4553000.0,5690000.0,5825000.0,5297000.0,4615000.0,4513000.0,5410000.0,4729000.0,5044000.0,5187000.0,5.16,499.0,1.3,1/1,4690800.0,4.554304825036745,5481800.0,4.889337315891534,1.1686279525880447,0.8989445789138806
31.5161,31.4752,31.7019,600.19114,1605000.0,1567000.0,1557000.0,1555000.0,1594000.0,1973000.0,1558000.0,1564000.0,1963000.0,1909000.0,31.71,500.0,0.9,1/1,1739800.0,12.006369206540453,1629200.0,9.604755078119206,0.9364294746522589,1.0404771940580655
8.9586,8.7402,9.3322,394.23535,1682000.0,1810000.0,1856000.0,1681000.0,1676000.0,1661000.0,1734000.0,1645000.0,1647000.0,1561000.0,9.04,501.0,0.96,1/1,1662200.0,1.002546815664609,1728400.0,6.674975322127315,1.039826735651546,1.083152849637027
27.4364,27.2289,27.7497,361.05161,1198000.0,1158000.0,1164000.0,1123000.0,1215000.0,1500000.0,1137000.0,1238000.0,1514000.0,1410000.0,27.45,502.0,0.91,1/1,1333000.0,11.969194703783424,1198400.0,9.965010428523554,0.8990247561890473,0.9879392925154366
27.3944,27.1577,27.6098,353.11414,3907000.0,3828000.0,3893000.0,3724000.0,3968000.0,4576000.0,3813000.0,3955000.0,4591000.0,4181000.0,27.31,503.0,0.97,1/1,4199400.0,8.368076890575614,3887800.0,4.491968980834828,0.9257989236557603,0.9544318800574849
10.0206,9.938,10.5373,326.14274,4779000.0,118200.0,8852.0,636300.0,5111000.0,4268000.0,13570.0,6096000.0,4994000.0,1383000.0,10.02,504.0,0.76,1/1,5049600.0,13.232628464112983,431984.4,136.88997764016523,0.08554824144486692,0.11256347558535121
13.4596,13.2304,13.8296,342.18161,1700000.0,1854000.0,1888000.0,1980000.0,1911000.0,1684000.0,1789000.0,1794000.0,1712000.0,1655000.0,13.53,505.0,1.05,1/1,1760200.0,5.362376924706355,1833200.0,6.6078468581054315,1.0414725599363708,0.9918786285108293
31.3901,31.2901,31.5408,521.26703,4410000.0,3947000.0,3944000.0,3921000.0,4510000.0,4905000.0,4004000.0,4580000.0,5011000.0,4267000.0,31.26,506.0,0.86,1/1,4683200.0,5.567493177990575,4016600.0,3.567121556427429,0.8576614280833618,0.9972807303294905
21.4038,21.2085,21.8596,455.24881,1894000.0,1056000.0,379300.0,1528000.0,1850000.0,1985000.0,1679000.0,1745000.0,1912000.0,1798000.0,21.56,507.0,1.11,1/1,1877200.0,4.714603789493104,1288060.0,45.10486847956216,0.6861602386533134,0.6181623771651472
31.2887,31.1532,31.5228,309.09026,2603000.0,2829000.0,2830000.0,2759000.0,2661000.0,2908000.0,2751000.0,5191.0,2915000.0,2950000.0,31.4,508.0,1.11,1/1,2218438.2,56.133259243735765,2823800.0,2.8270129844648615,1.2728774684821058,1.1467364580919872
12.7742,12.6605,12.9864,451.15293,270000.0,258500.0,260300.0,321400.0,331700.0,267600.0,262200.0,272600.0,264200.0,321500.0,12.96,509.0,1.04,1/1,281220.0,10.094734773239207,284780.0,11.763660451665949,1.0126591280847734,0.9737107000815128
25.8773,25.8422,26.4409,356.00376,271000.0,256700.0,259400.0,236200.0,9737.0,221700.0,261900.0,246600.0,228800.0,228800.0,25.92,510.0,1.07,1/1,195567.4,54.002309493821976,248600.0,6.050325957906353,1.2711730073621677,1.1880121564132406
31.7368,31.6676,32.0099,555.02148,11740000.0,11330000.0,11420000.0,11730000.0,12190000.0,13150000.0,11610000.0,12170000.0,13470000.0,12440000.0,31.71,512.0,0.92,1/1,12544000.0,5.825954817147593,11706000.0,3.7522465103383826,0.9331951530612245,1.0143425576752438
4.3803,4.2906,4.5735,397.23507,1675000.0,1582000.0,1602000.0,1600000.0,1684000.0,1681000.0,1581000.0,1732000.0,1833000.0,1586000.0,4.55,513.0,0.9,1/1,1721000.0,3.8706893069361494,1590200.0,0.6326135751457321,0.9239976757699012,1.026664084188779
13.3929,13.1345,13.835,427.05647,1433000.0,1516000.0,1508000.0,1668000.0,1726000.0,1441000.0,1414000.0,1487000.0,1489000.0,1379000.0,13.54,514.0,1.01,1/1,1515200.0,7.959575141023131,1497000.0,7.508421350072686,0.9879883843717001,0.9782063211600991
26.2922,25.8954,26.4864,449.18719,3826000.0,2402000.0,891200.0,4207000.0,3669000.0,3728000.0,3489000.0,4187000.0,3778000.0,3853000.0,26.12,515.0,1.17,1/1,3837600.0,5.3116885523653785,2968440.0,45.26971495228882,0.7735146966854284,0.661123672380708
3.5117,3.456,3.6066,472.23055,307900.0,326100.0,332600.0,310100.0,317100.0,307800.0,343400.0,328600.0,326700.0,303300.0,3.32,516.0,1.02,1/1,317620.0,3.125459405592638,323100.0,5.067659180118407,1.0172533215792456,0.9973071780188683
5.9604,5.8249,6.1724,325.17749,319400.0,334300.0,358600.0,324300.0,310800.0,316900.0,332600.0,318700.0,297200.0,380100.0,5.91,517.0,1.13,1/1,312600.0,2.959442142121225,345980.0,6.636633381079349,1.1067818298144594,0.9794529467384597
8.3932,8.3494,8.8142,402.14766,12900.0,1810000.0,2195000.0,218400.0,11430.0,1727.0,852600.0,1703.0,7485.0,80270.0,8.36,518.0,0.97,1/1,7049.0,74.57008148593664,1031254.0,91.45201184756695,146.2979145978153,150.82259236888174
7.2247,7.0234,7.7174,417.16771,3029000.0,3254000.0,3252000.0,2782000.0,3043000.0,3002000.0,3080000.0,3006000.0,3100000.0,3017000.0,7.42,519.0,0.94,1/1,3036000.0,1.3019917902537794,3077000.0,6.347499837503655,1.0135046113306982,1.0781963950326579
3.3901,3.3379,3.6624,341.15171,399300.0,1315000.0,1349000.0,393800.0,371700.0,373800.0,1388000.0,411900.0,421400.0,386900.0,3.23,520.0,0.99,1/1,395620.0,5.639991271720037,966540.0,54.4857505720839,2.4431019665335425,2.4677797641752957
25.7284,25.4961,26.0699,346.13628,7924000.0,6520000.0,6591000.0,6811000.0,6861000.0,6777000.0,6739000.0,6983000.0,6874000.0,6685000.0,25.77,521.0,0.94,1/1,7083800.0,6.710560767207589,6669200.0,1.7357936802377933,0.9414720912504588,1.0015660545217648
15.7833,15.4304,16.0291,555.14087,925500.0,972500.0,978600.0,1041000.0,1033000.0,938000.0,953700.0,915200.0,920700.0,919900.0,15.73,522.0,1.03,1/1,946480.0,5.186993817771941,973140.0,4.551593216015901,1.0281675259910406,0.9982208990204277
3.9888,3.8221,4.0933,373.15279,316300.0,317400.0,328800.0,283800.0,306100.0,278100.0,295200.0,337100.0,326300.0,296400.0,3.92,523.0,1.05,1/1,312780.0,7.209465817134605,304320.0,6.008395025733584,0.9729522347976214,0.9266211759977346
8.4363,8.2814,8.8325,458.16616,227900.0,207600.0,200500.0,207900.0,231800.0,222300.0,198700.0,246000.0,246400.0,193100.0,8.58,524.0,1.01,1/1,234880.0,4.628876134020115,201560.0,3.113706081719827,0.8581403269754768,0.8496438880945315
28.3072,28.1503,28.7498,419.07413,1681000.0,1668000.0,1665000.0,1590000.0,1685000.0,1946000.0,1633000.0,1718000.0,1962000.0,1822000.0,28.45,525.0,0.95,1/1,1798400.0,7.944763112442313,1675600.0,5.232247918673702,0.9317170818505338,0.9807548230005619
7.7885,7.3924,7.9884,306.03113,901900.0,287500.0,51430.0,910000.0,918100.0,905600.0,716100.0,981600.0,935600.0,1016000.0,7.8,526.0,1.1,1/1,928560.0,3.493879230956922,596206.0,69.21409978817233,0.6420759024726458,0.5837053658842234
5.8218,5.6209,6.0895,336.13453,2952000.0,2989000.0,3067000.0,2593000.0,2964000.0,2790000.0,2733000.0,3492000.0,2905000.0,2820000.0,5.79,527.0,0.86,1/1,3020600.0,9.0159512051265,2840400.0,6.739668334782596,0.9403429782162485,1.0934220676933122
9.3773,9.0224,9.589,464.17577,1002000.0,1158000.0,1165000.0,1035000.0,1011000.0,1152000.0,1121000.0,965100.0,1000000.0,1014000.0,9.29,528.0,0.95,1/1,1026020.0,7.072321623149995,1098600.0,6.378439177736829,1.0707393618058128,1.1270940650587504
4.3839,4.2604,4.5099,508.24658,155000.0,161000.0,170200.0,151900.0,159500.0,161300.0,156000.0,164600.0,166500.0,147400.0,4.21,529.0,0.99,1/1,161380.0,2.785487472533499,157300.0,5.587176743221827,0.9747180567604412,0.9845636936974154
