,Compound Name,/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleB_1_Area,/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleB_2_Area,/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleB_3_Area,/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleB_4_Area,/home/zzy/peakformer/resources/paper/tof/SampleA_3-20170326-960MIX_SampleA_4_Area,/home/zzy/peakformer/resources/paper/tof/SampleA_4-20170326-960MIX_SampleA_5_Area,Compound formula,mz,RT,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
492,493,1003.59,889.011,764.681,720.528,897.229,840.916,C14H25N3O9,380.1688,4.85,0.91,1/1,0.037,957.3475000000001,10.989789520959786,844.4525000000001,15.139077901338952,0.8820752130234842,0.9693134209049277
493,494,2490.862,2339.295,2650.652,2427.819,1784.157,1709.59,C16H16O5,289.1077,4.85,1.41,1/1,0.003,1763.9750000000001,2.061150208238685,2477.157,5.300914874924956,1.4043039158718236,0.99596022402257
494,495,11614.521,12033.212,11831.588,12512.896,12729.796,13027.548,C19H20FN3O3,358.1569,3.54,1.34,1/1,0.012,12277.89825,5.79025366254787,11998.05425,3.195953544208944,0.9772074996630632,0.7292593281067635
495,496,28.853,21.519,21.026,19.894,26.258,14.897,C8H12N4S3,261.0315,25.83,1.45,1/1,0.058,20.38575,23.495503841065375,22.823,17.86423555877778,1.119556552984315,0.7721079675753897
496,497,89688.718,80963.095,113111.844,106731.577,79763.0,74785.695,C25H21F3N4O3S,515.1372,31.28,1.08,1/1,0.447,77078.59,2.658539510580767,97623.8085,15.23222739055457,1.266548966450995,1.172730524491662
497,498,36201.599,35991.205,36238.997,34471.241,32100.555,33728.212,C23H33N5O2,412.2705,4.14,1.15,1/1,0.129,31769.368000000002,4.690038658488908,35725.760500000004,2.360840743561972,1.124534819200684,0.977856364522334
498,499,24547.122,27479.212,28193.555,28553.069,25073.168,26166.949,C25H24N4O2,413.1973,4.29,1.2,1/1,0.052,24692.690000000002,4.742642041316229,27193.2395,6.6915889486282225,1.1012667919129102,0.9177223265940919
499,500,32229.878,34604.982,36609.617,39667.865,32178.722,31702.214,C22H21NO3,348.1595,26.78,1.2,1/1,0.015,32105.879250000005,1.3427776853301643,35778.0855,8.807270304701108,1.114377999786441,0.9286483331553674
500,501,60978.889,57978.801,62860.025,68263.678,52073.376,55623.136,C27H28N4O3S2,521.1677,26.32,1.11,1/1,0.158,56233.225,6.268061155010317,62520.348249999995,6.916890348927948,1.111804422563351,1.0016256059129287
501,502,10299.197,10758.914,11362.876,12832.338,9746.973,10147.028,C26H24ClN3O3,462.1573,8.0,1.16,1/1,0.121,9876.038999999999,4.670180284549865,11313.33125,9.74402339712398,1.1455332699678484,0.9875286810067659
502,503,16002.479,15054.402,16589.188,16896.208,12908.606,11878.852,C22H30N4O,367.2488,3.86,1.26,1/1,0.026,12746.09775,4.913467218715123,16135.56925,5.023377892315848,1.265922289823958,1.0047002300190142
503,504,12944.896,11722.706,11352.675,12923.451,10163.084,10148.583,C14H10F3N5O2,338.0857,15.86,1.37,1/1,0.02,10347.669,3.2190933035741347,12235.932,6.704324228459627,1.182481967677938,0.8631255238525093
504,505,92720.152,116687.955,96213.856,105439.619,101490.479,113004.637,C24H23N5OS,430.1698,30.29,1.12,1/1,0.27,105769.98174999999,4.777725828871718,102765.3955,10.432487981456937,0.9715932044206863,0.8674939325184698
505,506,25315.852,25462.383,32113.925,35135.085,42738.488,39334.365,C16H16N2OS,285.1058,18.04,0.71,1/1,0.063,44358.168,9.745676465457977,29506.81125,16.64847737136331,0.6651945420739648,0.9368937212309364
506,507,28812.835,29091.879,29587.822,30486.933,23174.42,25253.014,C16H14N2O2S2,331.0568,25.83,1.22,1/1,0.05,24587.559999999998,3.8755692794088117,29494.86725,2.491749540150463,1.1995849628836697,0.9832663630194014
507,508,13016.461,13728.566,14141.25,14708.012,10168.458,10573.362,C23H22N6O2,415.1872,4.03,1.25,1/1,0.015,9991.38225,4.985788222180384,13898.572250000001,5.123292472642145,1.3910560022863703,1.1128448018290962
508,509,6615.916,6674.179,6663.456,7021.129,5025.91,5495.308,C16H10N2O2,263.0815,13.92,1.32,1/1,0.012,5500.0692500000005,7.172690146637158,6743.67,2.7684850671049763,1.226106380387847,0.9288684699907931
509,510,11610.193,11893.481,12801.44,13252.443,9265.003,9403.813,C18H14N2O4,323.1025,13.74,1.4,1/1,0.002,8713.415500000001,8.255373780866321,12389.38925,6.195782119331391,1.4218751820110034,1.0156251300078596
510,511,63540.956,60391.078,69709.007,65413.105,46563.526,50314.514,C18H21F3N6O2,411.1751,5.02,1.5,1/1,0.0,46378.313,6.129118669633039,64763.5365,6.012841288099493,1.3964185480398996,0.9309456986932664
511,512,7117.786,6866.604,6985.123,7325.64,6425.838,6186.508,C17H11F6N7O,444.0999,24.62,1.09,1/1,0.13,6166.422500000001,3.1354973024726696,7073.78825,2.7816376916693804,1.1471462180867429,1.0524277230153605
512,513,18427.995,18205.131,18239.37,18438.119,18341.605,17452.135,C31H29N5O6S,600.1912,31.42,1.08,1/1,0.159,17363.948,6.102007345110682,18327.653749999998,0.6688195460539752,1.0555003821711513,0.9773151686769919
513,514,29509.683,28987.257,26704.086,25956.858,23633.05,24528.009,C21H27N7O,394.235,9.11,1.13,1/1,0.005,24384.83225,2.1228977042904345,27789.470999999998,6.20859560027407,1.139621167580515,1.0085143075933762
514,515,21944.643,20913.01,19082.571,19774.899,21227.889,21415.801,C18H14Cl2N2O2,361.0507,27.52,1.02,1/1,0.673,21244.2955,0.9781237812854594,20428.78075,6.173825479185365,0.9616125302907786,0.9427573826380182
515,516,73820.662,71730.757,72678.873,88318.789,83671.314,82605.601,C19H20ClN3,326.1419,9.94,0.88,1/1,0.236,84979.60075000001,4.024547596067234,76637.27025,10.22271545390677,0.901831375690477,1.024808381466451
516,517,24299.084,25761.374,25743.811,25590.08,19929.186,21025.334,C19H23N3O3,342.1811,13.75,1.28,1/1,0.0,19645.25025,5.806999341509883,25348.58725,2.77682912830341,1.2903163323154918,1.0080596346214779
517,518,104786.637,113305.374,99102.173,96108.97,103435.55,94651.068,C31H32N6O2,521.2672,31.31,0.92,1/1,0.231,100065.27249999999,4.172422499815377,103325.7885,7.32064783055326,1.0325838916793038,1.122373795303591
518,519,50075.694,53917.218,51135.831,49435.867,47338.088,50272.427,C25H34N4O2S,455.2475,21.35,1.27,1/1,0.039,44726.959500000004,13.017063721842554,51141.152500000004,3.8697554043793216,1.1434077583565678,0.9003210695721007
519,520,65474.304,69208.162,63655.133,63345.621,51325.714,54745.811,C17H13ClN4,309.0906,31.22,1.2,1/1,0.04,53677.39975,3.295610715352124,65420.80499999999,4.117768187881956,1.218777461365386,1.015647884471155
520,521,3708.709,4103.91,4185.341,4173.577,3200.683,3262.223,C16H10BrN3O2,356.0027,26.03,1.17,1/1,0.117,3258.355,7.68846022463785,4042.88425,5.581740048318517,1.2407746393502244,1.0604911447437815
521,522,5587.972,8402.619,10327.778,16626.138,6426.331,5964.199,C23H30N8O3S,499.226,4.06,1.16,1/1,0.491,6397.940500000001,5.334231528120258,10236.12675,45.75538309081307,1.5999096506133494,1.3792324574253014
522,523,183402.504,179156.621,146286.568,179246.437,163735.047,156361.978,C22H21Cl2IN4O,555.0219,31.65,0.98,1/1,0.9,170202.8365,7.118942839405207,172023.0325,10.040278557906163,1.0106942753565684,1.0313206891393556
523,524,20339.003,22581.075,22736.401,23446.229,18310.65,18647.35,C21H28N6O2,397.2345,4.4,1.14,1/1,0.099,18690.808,1.7590731087996656,22275.677000000003,6.037618554765254,1.1917985033070804,1.0454372836027022
524,525,13161.019,14497.004,14241.118,14222.873,11518.841,12129.559,C18H17Cl2FN4OS,427.0553,13.45,1.22,1/1,0.031,11810.515000000001,2.116136561139268,14030.5035,4.226592631368507,1.187967120824113,0.973743541659109
525,526,52800.65,51530.711,55204.999,56210.262,43609.683,43732.509,C22H24N8OS,449.1868,26.53,1.2,1/1,0.012,44446.147999999994,3.1145942423458637,53936.65550000001,3.9846565607214695,1.2135282342127829,1.0112735285106524
526,527,4514.811,4436.497,4707.552,3823.808,8215.194,9001.85,C22H29N7O5,472.2292,16.48,0.55,1/2,0.004,8783.79525,4.3230726242094875,4370.667,8.73894019455685,0.49758297815514324,0.9046963239184422
527,528,23054.202,25729.268,20659.236,23216.751,21650.54,21500.032,C21H16FN7O,402.1474,8.55,1.07,1/1,0.233,21455.52525,0.8102062449031875,23164.864250000002,8.94101250976193,1.0796689421527914,1.0090363945353191
528,529,37911.71,38009.556,37879.245,37856.593,33532.747,32931.471,C22H20N6O3,417.1669,7.51,1.25,1/1,0.063,31588.980750000002,6.127302804783804,37914.276,0.17784171455996775,1.200237396073629,0.9601899168589032
529,530,53703.491,53063.375,53341.656,56584.383,45787.595,47971.751,C18H17F2N3O2,346.1363,25.85,1.1,1/1,0.309,47907.35249999999,4.168179251776146,54173.22625,3.00639412760465,1.1307914844595097,1.0279922585995542
530,531,4627.982,4770.582,5492.845,4618.021,3912.811,3940.491,C30H27BrN4O2,555.1387,15.84,1.09,1/1,0.298,4114.64175,6.510448221837207,4877.3575,8.53332660280104,1.1853662594076386,1.0874919811079253
531,532,11762.301,12145.216,13290.861,13197.097,5715.995,8047.264,C19H16N8O,373.1515,3.76,1.44,1/1,0.017,6049.3865,22.386364993946597,12598.86875,6.048934088284361,2.082668837575513,1.4462978038718841
532,533,1618.095,1981.655,2508.12,3018.14,1685.435,1358.324,C25H23N5O2S,458.1645,8.65,1.2,1/1,0.32,1805.68125,19.626831022376635,2281.5025,26.828919904974903,1.2635134246423614,1.0529278538686346
533,534,7091.488,7452.781,7553.255,7138.987,6756.348,6665.173,C19H18N2O5S2,419.0728,28.41,1.07,1/1,0.392,6773.17175,1.2210214439122833,7309.127750000001,3.1253552782403853,1.0791292498968448,1.0085320092493877
535,536,4119.961,4657.81,4267.478,3517.181,4509.843,3904.901,C19H17N3O3,336.134,5.87,0.92,1/1,0.11,4316.019249999999,6.92315426402658,4140.6075,11.43615484710621,0.9593579778403446,1.0427804106960268
536,537,25779.389,28514.73,30211.342,30250.389,23220.086,19742.647,C24H25N5O3S,464.1748,9.52,1.28,1/1,0.17,23257.5745,10.950553324026489,28688.962499999998,7.3258797614030975,1.233532004809874,0.9636968787577139
537,538,4621.847,4999.231,4614.255,4129.867,3441.423,3434.007,C29H29N7O2,508.2454,4.48,1.4,1/1,0.026,3321.8974999999996,4.229791904221213,4591.299999999999,7.75970878658782,1.382131748496153,0.987236963211538
538,539,19812.682,21262.246,22147.163,22156.998,15831.225,17242.845,C26H24F4N6O,513.2039,8.74,1.28,1/1,0.044,16010.89625,7.68308383296821,21344.77225,5.173078640341102,1.3331403761984906,1.0415159189050707
539,540,31618.348,32093.565,36154.434,39358.957,30678.75,30654.783,C21H17FN2O2,349.1349,8.44,1.16,1/1,0.102,29099.923,6.997622401090843,34806.326,10.499529395213205,1.196096841905733,1.0311179671601147
540,541,11573.279,12500.266,12330.086,12526.258,9340.053,10182.355,C26H29N5O2,444.2392,7.45,1.26,1/1,0.002,9635.42325,3.9546262888157253,12232.472249999999,3.6623093608649646,1.2695313877363923,1.0075645934415811
541,542,84120.473,86499.336,90875.938,78409.829,64573.399,67044.699,C22H19ClN4O5,455.1119,12.89,1.49,1/1,0.039,64093.251749999996,3.470787609754322,84976.394,6.11392587678019,1.325824352483411,0.8898150016667188
542,543,31201.744,38686.843,28812.554,31260.723,25796.407,39042.834,C25H52NO4P,462.3703,33.01,0.93,1/1,0.539,33993.31725,21.78331219489054,32490.466,13.189863521861621,0.9557898030678368,1.0277309710406846
543,544,105569.048,106865.95,99892.853,105511.098,101611.127,98307.269,C20H19N5,330.1715,14.53,1.16,1/1,0.003,96390.91475,4.836300648931928,104459.73725,2.975474809094077,1.0837093674328888,0.9342322133042146
544,545,68433.335,65804.2,60378.053,60008.766,65309.195,60710.511,C18H25NO3Si,332.168,32.14,1.03,1/1,0.691,63682.3515,4.344835300021032,63656.0885,6.507880229397638,0.9995875937464401,0.970473391986835
545,546,14217.427,15046.663,16043.477,16393.971,13742.802,12786.621,C25H23N5O2,426.1921,3.96,1.21,1/1,0.004,12468.203,8.013990169545949,15425.3845,6.398853089758953,1.2371778435112102,1.022461027695215
546,547,25108.776,22695.077,22428.241,25765.226,20692.147,21358.623,C21H18F3N3O3S2,482.0816,29.75,1.13,1/1,0.296,20856.9125,4.019809000303985,23999.33,7.021433492531576,1.150665516768122,1.0182880679363913
547,548,164162.896,156921.323,164402.985,160613.793,152301.535,165108.1,C32H36N6O4,569.2876,19.37,1.06,1/1,0.429,153538.55125,5.732372897156244,161525.24925,2.1819863917053532,1.0520175417507724,0.9924693790101626
548,549,8748.917,8622.868,8565.077,9189.232,7763.699,7645.611,C16H13FN2O2,285.1035,14.96,1.2,1/1,0.002,7538.40675,2.63270801820693,8781.5235,3.216251357096577,1.164904440848857,0.9707537007073808
549,550,105033.147,106832.279,105195.744,106714.906,84028.646,99234.958,C16H14IN3O2,408.0206,9.27,1.39,1/1,0.079,78016.86924999999,22.336877570165846,105944.019,0.9074613626666037,1.3579629638880955,0.9769517725813637
550,551,40222.77,41765.636,44428.323,43375.933,35338.977,36199.094,C16H15N3O2,282.1237,4.67,1.3,1/1,0.022,35308.81225,2.5123231520402314,42448.165499999996,4.343908822875562,1.2021974910809976,0.9247673008315366
551,552,9251.468,9755.195,11303.985,11954.282,10720.115,10248.221,C12H21N3O2,240.1703,15.11,0.97,1/1,0.632,10330.352499999999,2.9194675704350947,10566.2325,12.04255962732801,1.0228336835553289,1.0544677150054937
552,553,8125.382,7873.638,7225.327,7123.902,6754.794,7082.602,C24H16F3NO4,440.11,31.2,1.14,1/1,0.077,6843.24775,3.3161991583565995,7587.062250000001,6.4448257916789915,1.10869320053479,0.9725378952059562
553,554,39603.84,39226.086,37693.374,37416.02,34899.296,33999.383,C19H16ClNO4,358.0844,30.59,1.1,1/1,0.024,34694.41875,1.3581966014188733,38484.83,2.8347078953293376,1.1092513259067067,1.0084102962788242
554,555,4713.634,4908.301,4870.716,5522.889,4329.874,4190.066,C22H19FN4O2,391.1563,4.32,1.29,1/1,0.023,3959.1842500000002,9.49541638193246,5003.885,7.117026527485085,1.2638676767821553,0.9797423851024459
555,556,6766.431,6465.918,7136.803,7438.273,6380.961,6447.251,C22H24Cl2N2O4,451.1183,27.67,1.24,1/1,0.007,6216.468,4.353540875376895,6951.85625,6.110372074606101,1.1182967965088857,0.9018522552491014
556,557,59413.763,55302.137,61371.467,56446.788,47696.52,51777.08,C18H24N6O,341.2086,6.19,1.17,1/1,0.171,50694.8915,4.5777812069547394,58133.53875,4.761414341852734,1.1467336654621305,0.980114243984727
557,558,1130.009,1302.266,1100.788,1180.0,1023.59,1009.635,C9H11NOS,182.0631,5.4,1.26,1/1,0.091,971.30025,7.261716272370725,1178.26575,7.545139194999008,1.2130808676307867,0.9627625933577673
558,559,21816.83,20401.321,22672.971,23910.638,16784.041,15940.469,C16H15N3O3,298.1184,3.82,1.39,1/1,0.022,16575.2875,4.111516702328667,22200.440000000002,6.64664514086675,1.3393698299350767,0.9635754172194797
559,560,49908.421,48157.948,48923.232,51451.705,43686.944,45659.763,C25H27N5O5,478.2084,24.39,1.01,1/1,0.924,46386.111,4.642813679795565,49610.32650000001,2.865106465216692,1.06950820904128,1.0589190188527524
560,561,26747.687,27662.389,31645.396,31966.575,25032.209,27098.475,C15H12N2O,237.1024,22.42,1.14,1/1,0.026,25489.002999999997,5.846380929735636,29505.51175,9.102300294727144,1.1575781033883517,1.0154193889371506
561,562,7916.453,7133.256,7220.55,6803.614,6245.185,6482.34,C29H24ClN3O3S,530.1298,29.27,1.24,1/1,0.069,5944.65375,8.556466748641252,7268.46825,6.436223436363335,1.222689925380431,0.9860402624035735
562,563,184757.636,168788.172,169786.94,166082.323,147280.363,143556.173,C32H36N2O3,497.2799,31.58,1.3,1/1,0.026,158174.42674999998,9.37745587363169,172353.76775,4.883001556888927,1.089643700889847,0.8381874622229591
563,564,23435.948,23572.39,24658.481,29558.966,22773.683,22949.867,C15H23N5O2S,338.1645,3.46,1.27,1/1,0.027,21559.000500000002,7.191217636659738,25306.44625,11.409344603145117,1.1738227961913168,0.9242699182608793
564,565,22244.394,23921.403,23086.379,24196.004,17899.514,18769.687,C17H16N4O2S,341.1067,5.51,1.38,1/1,0.018,17670.844,4.836693849591145,23362.045000000002,3.7751380417937073,1.322067299105804,0.9580197819607276
565,566,887.097,916.754,929.221,966.27,760.419,685.907,C15H14O3S2,307.0456,27.19,1.26,1/1,0.045,766.24125,9.598556816291476,924.8355,3.5454971055829767,1.2069769149076743,0.9579181864346622
566,567,29893.533,29386.445,27336.843,26946.409,25549.717,27304.214,C27H24N2O5,457.1759,27.51,1.05,1/1,0.076,27125.60725,4.13781420089456,28390.8075,5.163298067947929,1.0466422830036366,0.9968021742891777
567,568,81993.117,78868.587,84404.1,86818.358,72411.825,74777.358,C19H17NO3,308.1283,16.78,1.1,1/1,0.107,75843.7115,4.128965834093189,83021.0405,4.092510500806607,1.094633145689343,0.9951210415357663
568,569,93889.69,87793.521,86683.5,91256.194,78236.921,77217.979,C20H24FN5O3,402.1935,26.33,1.07,1/1,0.3,82145.9615,6.3127910904452325,89905.72625,3.6631948064571818,1.09446313133726,1.0228627395675325
569,570,236672.846,202066.976,216029.811,257027.586,227038.212,228286.802,C24H30ClN7O2S,516.1946,9.59,0.94,1/1,0.522,233258.88324999998,3.3208010968079815,227949.30474999998,10.545751650412575,0.9772374006682123,1.0396142560300132
570,571,6950.512,7143.597,7169.429,7025.961,6599.395,5696.736,C11H10N2O2S,235.0535,13.02,1.17,1/1,0.135,6154.45275,6.19524956473535,7072.37475,1.4487986405360587,1.1491476232391253,0.9821774557599362
571,572,58979.378,59994.095,57227.639,59347.471,65446.22,60165.182,C24H28N8O2,461.2409,12.85,1.04,1/1,0.679,58196.112,9.888960368616956,58887.145749999996,2.009223653888225,1.0118742253778052,0.9729559859401973
572,573,5564.447,5424.273,5663.147,5619.142,4678.6,4907.818,C17H12BrFN2O3,391.0085,21.25,1.13,1/1,0.056,4673.3017500000005,4.842322174471625,5567.7522500000005,1.8647385961382819,1.1913958370011095,1.0543325991160262
573,574,30289.79,29350.647,35284.993,34632.459,27075.991,28613.871,C34H36FN5O2,566.2918,25.4,1.2,1/1,0.012,26913.7865,4.629585876292957,32389.472250000003,9.27223833849345,1.2034528196171879,1.00287734968099
574,575,83729.556,92312.555,89516.12,92895.205,70784.561,73314.017,C22H18FN3O2,376.1458,12.96,1.36,1/1,0.013,70265.01875,3.559929388160024,89613.359,4.676372968361119,1.2753623437978516,0.9377664292631261
575,576,12449.822,13235.174,13915.548,13914.211,11426.925,11591.443,C22H30N4O6,447.2234,21.62,1.13,1/1,0.014,11326.7235,2.09163064197155,13378.688750000001,5.211502349487138,1.1811614144196245,1.0452755879819686
576,577,9403.884,8840.592,7465.963,8046.464,7763.392,8361.029,C18H13ClF6N2O3,455.0587,31.28,1.03,1/1,0.502,8182.383,3.5912642526714342,8439.225750000001,10.131463442689567,1.0313897247293364,1.0013492473100354
577,578,26308.447,24422.814,28619.584,31927.55,32904.051,33298.528,C19H21F3N6,391.1853,4.64,0.86,1/1,0.099,30016.4225,11.951168816133272,27819.59875,11.617615128073394,0.926812605666115,1.0776890763559477
578,579,19716.074,21528.226,21925.016,22153.775,16082.627,17135.235,C28H25FN6O3,513.2046,8.74,1.27,1/1,0.034,16045.7605,7.402919209372421,21330.772750000004,5.189932846981334,1.3293712535470041,1.046749018540948
579,580,105067.343,105448.512,105127.767,102566.456,103463.658,102110.255,C23H24N6,385.2137,10.4,1.0,1/1,0.938,101537.56925,2.305968800761201,104552.5195,1.2764556667722078,1.0296929527885068,1.0296929527885068
580,581,21129.114,19845.425,22902.064,22418.663,16090.56,16501.524,C18H17N3O4S,372.101,5.02,1.29,1/1,0.0,16299.386750000001,2.7427928309107643,21573.8165,6.368537065768103,1.3235968218252137,1.0260440479265223
581,582,173621.347,180820.468,197869.629,192943.343,143742.458,189024.608,C21H27N3O3,370.2127,14.16,1.06,1/1,0.37,178571.7875,13.05087917406757,186313.69675,5.9507034603819005,1.0433546046572446,0.9842967968464571
582,583,14258.073,14864.147,16143.682,18041.373,17732.295,15049.101,C25H28Cl2N4O2,487.1662,4.05,1.0,1/1,0.982,17038.103,8.041597118935929,15826.81875,10.567873707410671,0.9289073290612224,0.9289073290612224
583,584,77426.621,79923.658,80101.652,79851.963,70035.951,74964.787,C16H14BrN3O2,360.0343,8.02,1.21,1/1,0.001,70477.379,4.432151009946481,79325.9735,1.6017180640623216,1.125552264081784,0.9302084827122183
584,585,7633.594,7738.464,8866.812,9435.6,8054.181,8669.687,C21H19FN4O,363.1613,22.41,1.07,1/1,0.277,7755.446749999999,10.045579174991088,8418.6175,10.43231031302404,1.0855103221487532,1.0144956281764048
585,586,71989.998,56753.45,51893.976,62637.779,66835.197,72553.707,C23H17FN6O2,429.147,17.85,0.85,1/1,0.133,69147.3275,3.581938251662853,60818.80075,14.216758080065684,0.8795538880371045,1.0347692800436525
586,587,2753.492,2798.704,2924.878,3132.621,2226.076,1966.427,C21H19F4N7,446.1704,5.74,1.4,1/1,0.06,2067.1635,5.429369759350973,2902.42375,5.848162102481905,1.404061047904532,1.002900748503237
587,588,1728.605,2152.928,2280.457,2230.427,960.967,1242.458,C20H15NO3,318.1124,21.95,1.92,2/1,0.05,870.514,33.48073858501926,2098.10425,12.004068903701482,2.4101901290501933,1.255307358880309
588,589,66774.326,72363.429,76425.414,70947.907,64109.329,65728.433,C20H23ClFNO,348.1527,13.49,1.15,1/1,0.053,68914.23025,6.9355039741197055,71627.769,5.55974882899485,1.0393755939833633,0.9038048643333595
589,590,92864.944,89062.849,99916.786,92975.279,88082.213,83134.328,C21H21N5,344.1871,4.73,1.09,1/1,0.243,86493.90675,3.1521873662050197,93704.9645,4.826909110397621,1.0833707022951649,0.9939180755001512
590,591,28600.618,29964.86,30606.168,31356.823,23876.2,24723.757,C21H16FN3OS,378.107,4.07,1.33,1/1,0.015,23403.63975,4.898277245992247,30132.117250000003,3.8788290625781414,1.2874970548117417,0.9680428983546929
591,592,14585.907,14928.843,15264.857,17830.609,10594.099,11685.75,C18H17N5O3S,384.1122,8.21,1.6,1/1,0.001,9885.19025,15.524620023792613,15652.554,9.444186573116959,1.583434775066671,0.9896467344166694
592,593,14362.638,14766.756,14903.143,13557.532,12840.27,13577.171,C16H12F3NOS,324.0665,29.31,1.08,1/1,0.013,13279.00075,2.46653526568493,14397.517249999999,4.203474429637765,1.084231978072597,1.0039184982153675
593,594,13387.422,13835.291,14252.979,13757.508,12092.756,12480.778,C16H13NO2,252.102,25.76,1.17,1/1,0.001,12493.7035,2.3051207296012786,13808.3,2.5712950189526973,1.105220721781976,0.9446330955401505
594,595,73800.833,73720.365,80672.195,83855.128,69729.583,69857.772,C16H13ClFN3O2,334.0755,6.93,1.19,1/1,0.055,71165.32075,2.2444215346994674,78012.13025,6.509773728370469,1.0962099155577825,0.9211848029897332
595,596,16123.437,15587.669,13976.781,17458.223,13788.08,15950.44,C23H28N8OS,465.2193,32.47,0.96,1/1,0.776,14629.701500000001,8.813828609064878,15786.5275,9.123168937467659,1.0790737938159571,1.124035201891622
596,597,361776.654,366103.572,372724.056,435480.116,367831.365,364357.277,C26H34N2O5Si,483.2316,32.47,1.0,1/1,0.988,375510.093,2.9627824017065176,384021.0995,9.00995511592884,1.0226651870579682,1.0226651870579682
597,598,10966.406,11616.989,11279.254,12720.858,8491.215,8762.599,C15H18BrN7,376.0875,3.75,1.37,1/1,0.003,8421.25,5.649366685385106,11645.876750000001,6.562928527656113,1.3829154519815943,1.0094273372128424
598,599,36959.414,36937.522,37390.809,35011.523,69338.901,70199.975,C20H22N2O5,371.1605,18.85,0.55,1/2,0.0,68412.514,8.688118433304785,36574.816999999995,2.906068612063961,0.5346217360174778,0.9720395200317776
599,600,46119.303,44647.688,45025.393,48133.525,41931.468,43168.62,C12H11ClN2O2S,283.0303,26.35,0.99,1/1,0.772,44397.645749999996,5.114656337284395,45981.47725,3.4025532951709883,1.035673772184193,1.0461351234183769
600,601,10898.622,11183.424,10335.445,9536.427,8330.489,8495.808,C30H33N3O5S,548.2209,8.15,1.58,1/1,0.014,7499.18075,14.505629523728276,10488.479500000001,6.921355557149991,1.3986167088985022,0.8852004486699381
601,602,1744.386,1897.954,1998.835,2035.204,1218.096,1435.14,C16H15NO2,254.118,5.69,1.56,1/1,0.016,1111.313,23.826752937642432,1919.09475,6.78136801574339,1.726871502448005,1.1069689118256443
602,603,25270.453,26008.525,28847.308,28125.239,25777.069,26166.4,C23H23F3N2O4,449.1683,29.17,1.05,1/1,0.194,26375.790999999997,2.1640370879360478,27062.881250000002,6.269790932017419,1.0260500339117793,0.9771905084874088
603,604,7989.591,8186.724,8436.041,8956.597,6833.338,7052.565,C17H15FN2O3,315.1139,14.99,1.27,1/1,0.008,6628.8724999999995,5.725855988609621,8392.23825,4.983682525792046,1.2660129230121715,0.9968605693009224
604,605,8582.79,8066.965,7637.844,7837.166,8834.125,8769.574,C32H38ClN3O2,532.2721,19.98,0.78,1/1,0.003,8876.7935,1.033546441168177,8031.191250000001,5.0726430735010375,0.9047401237845626,1.1599232356212341
605,606,7901.547,7949.522,7650.019,8097.572,6599.101,6361.584,C19H15Br2N3O3,493.9527,27.05,1.18,1/1,0.114,6322.37775,4.866112095517343,7899.665,2.356702177631204,1.249476907639693,1.0588787352878755
606,607,125419.291,101806.671,115719.457,115591.507,108342.186,102771.132,C20H21N3O2,336.1708,7.31,1.08,1/1,0.141,108007.8765,3.3641308323801358,114634.2315,8.472000377222903,1.0613506645508395,0.9827320968063328
607,608,115027.598,118984.472,106907.851,115788.333,107277.042,107162.438,C16H16F3N3O3,356.122,31.05,1.24,1/1,0.006,104373.22175,3.9066369811410984,114177.06349999999,4.502161065931641,1.0939306230623278,0.882202115372845
608,609,52227.251,56984.822,47128.657,55067.522,46553.839,52630.574,C20H31N3O2S2,410.1933,32.44,1.11,1/1,0.241,50078.734749999996,5.615464449216154,52852.063,8.111365306590551,1.0553793593996503,0.9507922156753605
609,610,8989.674,9424.289,9955.712,10189.963,7552.155,7698.862,C17H18N2O4,315.1338,4.31,1.28,1/1,0.02,7377.5855,3.9645093419031525,9639.909500000002,5.591420520188278,1.3066482929950458,1.0208189789023796
610,611,23646.398,27913.153,27790.485,27198.955,23162.63,23573.078,C24H27N5O3,434.2186,15.54,1.16,1/1,0.06,22908.169,3.9338600044276717,26637.24775,7.576358672320296,1.162783797779735,1.0023998256721856
611,612,39627.199,38380.809,39215.715,38168.047,36065.093,37628.874,C20H21NO4S,372.1267,27.4,1.12,1/1,0.257,35755.7855,3.960860424476989,38847.9425,1.772838011715561,1.0864799068670998,0.9700713454170533
612,613,7114.571,8103.635,8421.325,9748.574,5682.632,5418.791,C10H8BrN5OS,325.9705,5.65,1.47,1/1,0.009,5254.3015,6.868391189091954,8347.02625,13.028725905554914,1.5886081622837978,1.0806858246828557
613,614,11792.853,13672.559,13121.862,14794.733,10054.587,11119.23,C18H15Cl4N3OS,463.9731,29.88,1.24,1/1,0.007,10538.70925,6.614790880594648,13345.50175,9.346919864442366,1.2663317141992507,1.0212352533864926
614,615,3968.683,4083.051,4430.093,4416.835,3412.336,3393.934,C16H15NO7S,366.064,16.61,1.39,1/1,0.007,3278.5575,4.603602001592395,4224.6655,5.546368458810316,1.2885744721573436,0.9270319943578011
