rt,rt_range:min,rt_range:max,mz,datafile:SA2.mzML:area,datafile:SA4.mzML:area,datafile:SA1.mzML:area,datafile:SA5.mzML:area,datafile:SA3.mzML:area,datafile:SB5.mzML:area,datafile:SB2.mzML:area,datafile:SB1.mzML:area,datafile:SB4.mzML:area,datafile:SB3.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio,true p-value
7.217,7.0609,7.3566,613.21543,191700,194300,192500,196000,194700,209200,194200,222300,208900,201900,7.22,427,1.07,1/1,0.033,193840,0.893248741767723,207300,5.0128235082086,1.06943871234007,0.999475432093527,0.0212509640879569
4.9716,4.6703,5.2696,271.14462,4853000,4284000,4447000,4268000,4336000,4757000,4380000,4327000,4652000,4559000,4.97,428,1.15,1/1,0.239,4437600,5.46582936689558,4535000,3.98804143004934,1.02194880115378,0.888651131438067,0.492114548882942
4.8762,4.7421,5.088,468.16099,99060,87230,89430,86280,89420,84190,83590,89210,84050,83530,4.88,429,0.87,1/1,0.015,90284,5.64376040357112,84914,2.84806325538628,0.940521022551061,1.08105864661042,0.0659011378006287
9.7069,9.5814,9.8513,959.52218,61190,64160,64250,75490,62930,68480,61580,61230,62700,61340,9.71,430,1,1/1,0.978,65604,8.63232587391533,63066,4.887498419163,0.961313334552771,0.961313334552771,0.404422354978175
9.8122,9.5101,10.1093,412.32179,4179000,4136000,4263000,4559000,4206000,3667000,3662000,3699000,3663000,3745000,9.81,431,0.83,1/1,0.006,4268600,3.95306032555042,3687200,0.969243193401034,0.863796092395633,1.0407181836092,6.68811541201817E-05
4.0773,3.8194,4.3785,213.1024,4683000,4129000,4229000,4200000,4209000,4118000,4101000,3864000,4094000,4019000,4.08,432,0.93,1/1,0.037,4290000,5.19599190659847,4039200,2.60055011887671,0.941538461538462,1.01240694789082,0.0524110224325241
8.5837,8.3673,8.7536,361.16561,43020,47170,43980,47500,46030,62760,43000,36480,50840,40830,8.58,433,0.97,1/1,0.751,45540,4.32572803513715,46782,22.1015484838497,1.02727272727273,1.05904404873477,0.798562411003722
6.2373,5.9444,6.5397,432.02196,2001000,1983000,2266000,1963000,1975000,2081000,1977000,2203000,2003000,1957000,6.24,434,0.97,1/1,0.09,2037600,6.30272363401141,2044200,4.91560633621615,1.00323910482921,1.03426711838063,0.930111382046236
32.1656,32.1012,32.3695,421.27431,978600,749600,719800,714600,770800,700600,696500,878600,710100,699200,32.17,435,0.94,1/1,0.396,786680,13.9435907812235,737000,10.7628866685309,0.936848527991051,0.996647370203246,0.435619655107614
4.3102,4.0101,4.6087,363.14545,7134000,6249000,7280000,6179000,6220000,3924000,3702000,4021000,3845000,3696000,4.31,436,0.54,1/2,0.001,6612400,8.25432292849259,3837600,3.67576960021174,0.580364164297381,1.07474845240256,4.13133061077303E-06
8.3075,8.0636,8.6,633.25316,564200,564700,553900,570300,559300,499600,535300,553200,503500,523800,8.3,437,0.88,1/1,0.294,562480,1.09869997821358,523080,4.26598264338612,0.929953064997867,1.05676484658848,0.00520003161635195
19.8004,19.5,20.0999,546.14325,1744000,1764000,1795000,1992000,1748000,1807000,1920000,1932000,1682000,1725000,19.8,438,1.05,1/1,0.455,1808600,5.77624318244047,1813200,6.19995176065099,1.0025434037377,0.95480324165495,0.948207008872653
25.7034,25.4004,25.9997,329.0897,2511000,2889000,2586000,2447000,2562000,2460000,2639000,2451000,2510000,2642000,25.7,439,1.04,1/1,0.37,2599000,6.56599565497519,2540400,3.70445271518,0.97745286648711,0.939858525468375,0.520282339091061
3.6088,3.5411,3.7534,563.34615,174400,172600,163200,176200,167400,179000,180200,177900,189500,205700,3.61,440,1.09,1/1,0.018,170760,3.1355414897223,186460,6.27464381147511,1.09194190676974,1.00178156584379,0.0259071404447278
0.5809,0.5601,0.6367,609.2978,220600,213100,175400,195400,222300,176700,194000,196300,196700,188900,0.58,441,0.91,1/1,0.096,205360,9.6654679649622,190520,4.37045136122334,0.927736657576938,1.01949083250213,0.161733407246753
3.3234,3.0202,3.5083,192.07709,2555000,2159000,2165000,2096000,2191000,2012000,2049000,2021000,2035000,2357000,3.32,442,1.05,1/1,0.539,2233200,8.20554730267693,2094800,7.02908981486293,0.938026150814974,0.893358238871404,0.224476804739166
33.3081,33.2226,33.4702,401.30616,130700,98650,84910,99800,104100,91420,90500,91280,91460,86530,33.31,443,0.95,1/1,0.433,103632,16.1677383546442,90238,2.33732073866687,0.870754207194689,0.916583375994409,0.114070886149362
14.1343,13.9145,14.3641,359.22215,276100,280700,282100,275300,330200,281200,320000,266100,276600,277800,14.14,444,1,1/1,0.962,288880,8.05895930431314,284340,7.28619859267546,0.984284131819441,0.984284131819441,0.752970708491482
23.9294,23.6303,24.2293,560.2086,3078000,3041000,2986000,2940000,3040000,3105000,2922000,2767000,3166000,3098000,23.93,445,0.92,1/1,0.054,3017000,1.79384277464167,3011600,5.45322794238368,0.998210142525688,1.08501102448444,0.946043073353186
7.8282,7.5426,8.1292,435.20331,8304000,8334000,8422000,8390000,8390000,9039000,8458000,9133000,8884000,8532000,7.83,446,1.05,1/1,0.081,8368000,0.571118697196392,8809200,3.42171945635005,1.05272466539197,1.00259491942092,0.0120105571451151
30.7695,30.6066,31.0687,486.94494,792600,621600,550700,621800,634600,599300,596800,704800,599600,584800,30.77,447,0.95,1/1,0.612,644260,13.8546726900378,617060,8.0091122278591,0.957781020085059,1.00819054745796,0.567575669264129
0.6241,0.5198,0.8172,126.05518,379000,358100,230400,389200,344600,358000,333200,197800,354800,347200,0.63,449,0.97,1/1,0.589,340260,18.7621516245579,318200,21.3642909693696,0.935167225063187,0.964089922745554,0.611204458553889
11.6517,11.3914,11.9483,459.00651,488600,466900,486600,512900,540600,560800,523100,453300,528600,496800,11.65,450,1.08,1/1,0.091,499120,5.68100200206959,512520,7.83839400001242,1.02684725116205,0.950784491816708,0.559193092898739
26.0603,25.8798,26.3596,465.10178,506300,670100,541400,512800,527700,542800,519600,512700,531600,519400,26.06,451,0.95,1/1,0.511,551660,12.2525742966278,525220,2.27674617143654,0.952071928361672,1.00218097722281,0.414140224652932
3.5351,3.4635,3.6813,377.16152,867000,779200,834900,789000,815000,811700,770300,761300,792300,840500,3.54,452,0.97,1/1,0.588,817020,4.34344156485804,795220,4.02697417248315,0.973317666642187,1.00342027488885,0.337667232648727
4.2627,4.1896,4.5475,542.21821,448500,441600,455300,434800,469800,239700,233900,279600,216000,238300,4.26,453,0.55,1/2,0,450000,2.98965293827863,241500,9.65145355624993,0.536666666666667,0.975757575757576,1.2558894259616E-07
6.6107,6.3725,6.8492,524.03741,1522000,1544000,1549000,1558000,1542000,1759000,1596000,1724000,1681000,1624000,6.61,454,1.12,1/1,0.002,1543000,0.859786076566533,1676800,4.03587075223584,1.08671419313027,0.970280529580594,0.00248358566529831
32.1746,32.127,32.4674,392.25937,3270000,2823000,2451000,2696000,2845000,2529000,2646000,2654000,2553000,2599000,32.18,455,0.94,1/1,0.275,2817000,10.5698407500207,2596200,2.1281582439673,0.921618743343983,0.980445471642535,0.141677028172054
1.9075,1.6059,2.0781,248.05027,908900,879000,582900,825700,900500,755900,833600,796100,830300,803400,1.93,456,0.86,1/1,0.093,819400,16.6118125646092,803860,3.90629741483177,0.981034903587991,1.14073825998604,0.809820815246735
5.8789,5.5805,6.1676,587.28731,1735000,1797000,1861000,1814000,1822000,1925000,1739000,1903000,1848000,1757000,5.88,457,0.99,1/1,0.712,1805800,2.54776874883667,1834400,4.57649238373163,1.01583785579798,1.02609884424039,0.522915516020059
27.7818,27.6134,28.0794,433.19437,2714000,2411000,2484000,2710000,2400000,1976000,2211000,2516000,2006000,2082000,27.78,458,0.84,1/1,0.06,2543800,6.16826218443571,2158200,10.1772599238234,0.848415755955657,1.01001875709007,0.0127224733281506
31.3733,31.3463,31.4001,469.25876,6052,2256,4477,9003,3676,4668,4005,8189,4829,5178,31.37,459,0.87,1/1,0.525,5092.8,50.6769662493677,5373.8,30.3390066149564,1.05517593465284,1.21284590189982,0.842065685255676
3.948,3.8761,4.0611,522.31945,236700,220500,218900,223400,232900,246600,216400,219600,242200,220700,3.95,460,0.99,1/1,0.876,226480,3.47926868344425,229100,6.17275515753856,1.01156835040622,1.02178621253153,0.726812061307403
18.1032,17.8009,18.3996,494.26649,14600000,14800000,13070000,15110000,14820000,14440000,17160000,15550000,15880000,15810000,18.1,461,1.04,1/1,0.319,14480000,5.58645740189849,15768000,6.15127465357643,1.08895027624309,1.04706757331067,0.0520417446897216
4.6591,4.5316,4.9582,448.24595,870000,840400,846300,824000,846100,925100,894200,865100,908600,907400,4.66,462,1.07,1/1,0.085,845360,1.95220035451949,900080,2.49071773857088,1.0647298192486,0.995074597428602,0.0023009061811824
0.576,0.5539,0.7968,136.06202,525100,518600,500700,528900,511100,486600,499100,469800,487400,510200,0.58,463,0.96,1/1,0.07,516880,2.18501241189671,490620,3.08321379510889,0.949195171026157,0.988744969818913,0.0144351178370072
24.8635,24.5715,25.1598,608.22938,508500,498000,529100,486600,498600,497600,459800,472300,483800,476700,24.86,464,1.05,1/1,0.126,504160,3.16436519632306,478040,2.92715306604522,0.948191050460171,0.903039095676354,0.0249691193796213
31.5936,31.5588,31.6425,343.12271,45000,34690,34550,42340,35930,35460,35000,42940,35400,34650,31.6,466,0.9,1/1,0.308,38502,12.5718943586167,36690,9.56438727694456,0.952937509739754,1.05881945526639,0.517074949041474
6.3087,6.0472,6.6099,384.17476,11950000,12050000,11990000,12070000,12250000,8259000,8901000,10890000,7908000,8246000,6.31,467,0.74,1/1,0.005,12062000,0.956825604128901,8840800,13.5796034782757,0.732946443375891,0.990468166724177,0.000333625458543789
3.7457,3.5962,3.887,358.16777,1247000,1133000,1298000,1122000,1120000,1216000,1124000,1136000,1163000,1207000,3.75,468,1.02,1/1,0.794,1184000,7.00377234847077,1169200,3.52715909420041,0.9875,0.968137254901961,0.730085259028201
4.9888,4.7716,5.2897,416.18903,671900,573600,638800,566500,573100,667800,588500,551200,576900,564100,4.99,469,0.82,1/1,0.104,604780,7.88823490638668,589700,7.77218513673303,0.975065313006382,1.18910404025169,0.624016335417102
21.1897,20.8902,21.4894,311.13923,1270000,1294000,1304000,1487000,1309000,1431000,1318000,1440000,1375000,1364000,21.19,470,1.04,1/1,0.573,1332800,6.56489023757593,1385600,3.63894527202567,1.03961584633854,0.999630621479361,0.27600613295127
16.6209,16.32,16.9358,468.21577,601200,594900,626400,607300,624100,596700,612800,545900,569700,548800,16.62,471,1.11,1/1,0.279,610780,2.28258236755337,574780,5.11750604314161,0.941058973771243,0.84780087727139,0.0385305926756436
3.3968,3.3009,3.5463,296.14001,1581000,1401000,1524000,1451000,1441000,1571000,1415000,1421000,1469000,1662000,3.4,472,1.09,1/1,0.108,1479600,4.86655551103253,1507600,7.06842637539262,1.01892403352257,0.934792691305113,0.639443807119292
25.7003,25.5413,25.997,305.24754,116500,151800,114500,114900,115300,123300,119700,116100,116500,118300,25.7,473,0.92,1/1,0.415,122600,13.3282550004354,118780,2.45047148169408,0.96884176182708,1.05308887155117,0.620718708223612
3.3833,3.2278,3.5617,199.08691,2216000,2016000,2263000,2034000,2073000,2204000,2080000,2037000,2145000,2377000,3.38,474,1.07,1/1,0.077,2120400,5.27724084258161,2168600,6.11794059679927,1.022731560083,0.95582388792804,0.551889681079824
16.5805,16.2805,16.8792,318.16017,4996000,4831000,3728000,5156000,4768000,5452000,6495000,5484000,5638000,5728000,16.58,475,1.08,1/1,0.097,4695800,11.9617778887877,5759400,7.40305706935484,1.22650027684314,1.13564840448439,0.00974919764608418
4.4875,4.2256,4.7153,196.08926,2468000,2203000,2225000,2181000,2216000,2281000,2241000,2226000,2299000,2242000,4.49,476,1.07,1/1,0.01,2258600,5.23427798023787,2257800,1.36132396182969,0.999645798282122,0.934248409609459,0.98867438931356
20.8852,20.5804,21.1798,283.10776,1841000,1902000,1962000,2148000,2213000,2005000,2263000,2160000,1920000,1985000,20.88,477,1.06,1/1,0.538,2013200,7.96037299413289,2066600,6.81065844829529,1.02652493542619,0.968419750402063,0.590923324409248
32.5148,32.48,32.5946,361.27437,26990,15020,15020,12340,14120,13450,14590,25890,12130,13170,32.52,478,1,1/1,0.99,16698,35.0731279594845,15846,35.861714441619,0.94897592526051,0.94897592526051,0.82126567009663
4.467,4.2727,4.6444,378.98428,1149000,1043000,1048000,1047000,1051000,1109000,1076000,1039000,1109000,1075000,4.47,479,1.05,1/1,0.127,1067600,4.27068745182157,1081600,2.69203081920509,1.01311352566504,0.964870024442898,0.57873462538647
3.5935,3.5264,3.6889,428.15675,326600,298300,300200,292300,297000,335100,307000,304000,322400,355500,3.59,480,1.05,1/1,0.401,302880,4.48253697691542,324800,6.53808530527851,1.07237189646064,1.02130656805776,0.0877136299345543
28.957,28.7512,29.26,479.02774,1882000,1720000,1698000,1962000,1736000,1884000,1804000,1967000,1839000,1847000,28.96,481,1.05,1/1,0.396,1799600,6.44846312442185,1868200,3.32504203333879,1.03811958212936,0.988685316313678,0.277435235817824
8.4419,8.2655,8.6147,545.23999,286700,291100,297100,289500,292100,271500,267900,266800,264900,273300,8.44,482,0.93,1/1,0.21,291300,1.31529310406234,268880,1.2819948323191,0.923034672159286,0.992510400171275,1.0430671507228E-05
34.3059,34.0351,34.5103,417.33685,394100,275000,256400,281900,270400,267300,264400,270500,260600,261800,34.31,483,0.9,1/1,0.222,295560,18.9032085094335,264920,1.52710814962941,0.896332385979158,0.995924873310176,0.256100792295555
3.9156,3.6578,4.0114,366.10266,233600,209800,210400,175900,217200,236200,221200,217400,233100,191100,3.92,484,1.04,1/1,0.381,209380,10.046336050086,219800,8.12983950440414,1.04976597573789,1.00939036128644,0.42309168109442
3.5742,3.5008,3.6237,358.15691,428800,372000,336700,379900,387200,430200,393900,391600,421700,436400,3.57,485,1.06,1/1,0.109,380920,8.67510936264388,414760,5.00887657569455,1.08883755119185,1.02720523697344,0.0885408315725375
31.373,31.2719,31.6698,515.1371,8428000,6651000,6732000,8309000,6695000,6544000,6589000,7763000,6565000,6484000,31.37,486,0.94,1/1,0.534,7363000,12.4854369807869,6789000,8.04052617223846,0.922042645660736,0.980896431553975,0.264289684845639
3.798,3.6847,3.922,218.08158,841600,757900,783800,763800,760900,811300,765600,761600,803300,753000,3.8,487,0.99,1/1,0.748,781600,4.48340986993791,778960,3.39171779103927,0.996622313203685,1.00668920525625,0.89632003587109
4.1759,3.88,4.3634,412.27119,1984000,1778000,2038000,1742000,1777000,1875000,1742000,1751000,1816000,1772000,4.18,488,1.01,1/1,0.758,1863800,7.32354081939939,1791200,3.0633009155549,0.961047322674107,0.95153200264763,0.301892623507805
4.2701,3.9701,4.4553,413.19729,1970000,1809000,1913000,1792000,1821000,2006000,1824000,1839000,1912000,1872000,4.27,489,1.01,1/1,0.794,1861000,4.1317991669075,1890600,3.85243086678355,1.01590542718968,1.00584695761355,0.549421061291655
26.4989,26.2018,26.8071,348.15977,3192000,3786000,1771000,4485000,3903000,3745000,4354000,4284000,4302000,4404000,26.5,490,1.03,1/1,0.2,3427400,30.1536722208705,4217800,6.36437442955904,1.23061212580965,1.19476905418413,0.136478723571753
26.2647,26.1122,26.5598,521.16799,2889000,2685000,3017000,2833000,2862000,2704000,2771000,2756000,2735000,2743000,26.26,491,0.97,1/1,0.336,2857200,4.17097100362454,2741800,0.917409314301025,0.959610807783844,0.989289492560664,0.0669712074257328
7.8768,7.5988,8.1699,462.15834,460500,460800,438900,466100,468200,512700,472000,529200,510800,499500,7.87,492,1.09,1/1,0.047,458900,2.5424410306337,504840,4.19927086855485,1.10010895619961,1.00927427174276,0.00281760361477688
3.8678,3.7679,4.1486,367.25019,1552000,1382000,1435000,1318000,1384000,1453000,1442000,1373000,1472000,1416000,3.87,493,1.04,1/1,0.537,1414200,6.18722346805599,1431200,2.67772652028122,1.01202093056145,0.973097048616777,0.701081061530087
30.2169,29.92,30.5191,430.16997,11010000,9703000,9999000,9171000,9908000,9231000,9379000,10340000,9251000,9241000,30.22,494,1.01,1/1,0.781,9958200,6.72752176042596,9488400,5.05719238404894,0.952822799301078,0.943388910199088,0.238158803982858
17.5391,17.2413,17.8399,285.10593,5005000,4987000,5193000,5084000,4954000,4625000,5258000,4844000,4611000,4746000,17.54,495,0.99,1/1,0.881,5044600,1.89799029048824,4816800,5.4883495031621,0.954842802204337,0.96448767899428,0.107618801438628
25.6964,25.3914,25.9899,331.05769,3004000,3393000,3062000,2945000,3001000,2979000,2867000,2847000,2917000,2892000,25.69,496,0.95,1/1,0.218,3081000,5.81809167093702,2900400,1.76573160694637,0.941382667964946,0.990929124173628,0.0621887569050568
13.4744,13.245,13.7787,263.08212,406300,413200,420200,412800,510700,436000,502900,394900,427000,427700,13.48,497,1.07,1/1,0.595,432640,10.1500393294394,437700,9.06718953176712,1.01169563609467,0.945509940275397,0.853165318412667
13.2975,13.0001,13.5998,323.10311,918100,907500,907400,918600,1057000,1057000,1089000,921600,1008000,973000,13.3,498,1.05,1/1,0.355,941720,6.86762239991145,1009720,6.57632808629506,1.07220829970692,1.02115076162564,0.13955372877427
4.9676,4.8248,5.2696,411.17612,5085000,4549000,4744000,4533000,4640000,5809000,5285000,5172000,5670000,5392000,4.97,499,1.3,1/1,0.023,4710200,4.79371342448606,5465600,4.87464852414454,1.16037535561123,0.892596427393251,0.00129370289323261
31.5161,31.4752,31.7019,600.19114,1963000,1605000,1564000,1973000,1594000,1557000,1555000,1909000,1567000,1558000,31.52,500,0.9,1/1,0.209,1739800,12.0063692065405,1629200,9.60475507811921,0.936429474652259,1.04047719405807,0.371096807590343
8.9586,8.6627,9.2599,394.23536,1650000,1683000,1661000,1662000,1678000,1851000,1680000,1561000,1809000,1729000,8.96,501,0.96,1/1,0.483,1666800,0.808712157295638,1726000,6.59723899365967,1.03551715862731,1.07866370690345,0.281626892244796
27.4364,27.2289,27.7398,361.05161,1512000,1198000,1237000,1500000,1215000,1163000,1122000,1409000,1158000,1137000,27.44,502,0.91,1/1,0.361,1332400,11.943332578269,1197800,9.95229926752583,0.89897928549985,0.98788932472511,0.168556735581106
27.3944,27.1577,27.6898,353.11414,4605000,3919000,3968000,4590000,3980000,3903000,3737000,4194000,3840000,3826000,27.39,503,0.97,1/1,0.686,4212400,8.36407743678526,3900000,4.47966403596098,0.92583800208907,0.954472167102134,0.113594159069456
9.8927,9.5908,10.1899,326.14262,6478000,6382000,6299000,7159000,7022000,5324000,5411000,5451000,5458000,5549000,9.89,504,0.76,1/1,0.009,6668000,5.90648638972003,5438600,1.49979338874238,0.815626874625075,1.07319325608563,0.00013300991457151
13.4596,13.1669,13.7597,342.18161,1700000,1687000,1780000,1671000,1897000,1874000,1965000,1642000,1839000,1776000,13.46,505,1.05,1/1,0.44,1747000,5.36769683343797,1819200,6.61453524094631,1.04132799084144,0.991740943658517,0.32083963692183
31.3901,31.2901,31.5408,521.26703,5011000,4410000,4580000,4905000,4510000,3944000,3921000,4267000,3947000,4004000,31.39,506,0.86,1/1,0.048,4683200,5.56749317799058,4016600,3.56712155642743,0.857661428083362,0.997280730329491,0.00103959069118384
21.3957,21.1005,21.7021,455.24883,1850000,1854000,1583000,1960000,1814000,1561000,1591000,1867000,2044000,2071000,21.4,507,1.11,1/1,0.323,1812200,7.68376049188747,1826800,13.2591010427649,1.00805650590443,0.908159014328311,0.909859290848354
31.2693,31.1529,31.5199,309.0903,2914000,2603000,2677000,2908000,2661000,2829000,2759000,2950000,2829000,2751000,31.27,508,1.11,1/1,0.133,2752600,5.3480982434153,2823600,2.82656986850394,1.02579379495749,0.924138554015761,0.370843047754324
12.7742,12.5687,12.9864,451.15292,271200,276000,278500,273600,341200,266500,330000,331300,264900,267300,12.78,509,1.04,1/1,0.712,288100,10.3463675331141,292000,12.0876827984644,1.01353696633114,0.974554775318399,0.854978305308348
25.8307,25.6671,26.1298,356.0038,400300,474200,384400,400400,402900,450000,415800,394800,444600,438400,25.83,510,1.07,1/1,0.239,412440,8.55841885784633,428720,5.36507053718136,1.03947240810785,0.971469540287706,0.412717859269916
31.7368,31.6676,32.0399,555.02148,13470000,11760000,12180000,13160000,12200000,11430000,11740000,12460000,11340000,11620000,31.74,512,0.92,1/1,0.138,12554000,5.7742551625179,11718000,3.784080373597,0.933407678827465,1.0145735639429,0.0590079240030457
4.3803,4.2906,4.5735,397.23507,1833000,1675000,1732000,1681000,1684000,1602000,1600000,1586000,1582000,1581000,4.38,513,0.9,1/1,0.01,1721000,3.87068930693615,1590200,0.632613575145732,0.923997675769901,1.02666408418878,0.00247381547228338
13.3929,13.0917,13.6895,427.05648,1482000,1427000,1464000,1436000,1719000,1559000,1694000,1385000,1522000,1503000,13.39,514,1.01,1/1,0.889,1505600,8.05620817405899,1532600,7.26000238058498,1.01793304994687,1.00785450489789,0.723283998197838
26.2958,26.0004,26.6379,449.1872,3733000,3846000,3912000,3757000,3682000,3882000,4340000,4118000,4243000,4337000,26.3,515,1.17,1/1,0.06,3786000,2.43308963858539,4184000,4.57847288392049,1.10512414157422,0.944550548354035,0.00305096151929453
3.5117,3.456,3.6066,472.23055,326700,307900,328600,307800,317100,332600,310100,303300,326100,343400,3.51,516,1.02,1/1,0.747,317620,3.12545940559264,323100,5.06765918011841,1.01725332157925,0.997307178018868,0.540096954488301
5.9604,5.8249,6.1724,325.17749,297200,319400,318700,316900,310800,358600,324300,380100,334300,332600,5.96,517,1.13,1/1,0.007,312600,2.95944214212122,345980,6.63663338107935,1.10678182981446,0.97945294673846,0.0166824148859224
8.2358,7.915,8.4497,402.14756,2187000,2219000,2348000,2166000,2162000,1596000,2105000,2286000,2012000,2097000,8.24,518,0.97,1/1,0.267,2216400,3.47213865766728,2019200,12.7169881419287,0.911026890452987,0.93920297984844,0.138601216478142
7.2247,6.9325,7.5285,417.16771,3127000,3037000,3183000,3006000,3057000,3202000,2780000,3026000,3229000,3067000,7.23,519,0.94,1/1,0.27,3082000,2.33140878250353,3060800,5.8518573925459,0.993121349772875,1.05651207422646,0.812149814168462
3.3901,3.3379,3.6624,341.15171,421400,399300,411900,398700,399000,1349000,393800,390300,1315000,1388000,3.37,520,0.99,1/1,0.837,406060,2.52089759488119,967220,54.3508585350013,2.38196325666158,2.40602349157735,0.0440974580646494
25.7284,25.4961,26.0299,346.13628,6864000,7912000,6973000,6768000,6851000,6581000,6801000,6677000,6509000,6729000,25.73,521,0.94,1/1,0.167,7073600,6.70546426884118,6659400,1.74427894986288,0.94144424338385,1.00153642913176,0.0944597032512416
15.7833,15.4803,16.0796,555.14087,927400,931200,933600,941700,1038000,975600,1041000,921100,971500,953700,15.78,522,1.03,1/1,0.645,954380,4.92859861485983,972580,4.5106596056818,1.0190699721285,0.989388322454857,0.544575451727795
3.7346,3.5147,3.8829,373.15251,1276000,1140000,1225000,1185000,1119000,1434000,1287000,1198000,1383000,1303000,3.73,523,1.05,1/1,0.422,1189000,5.34938983526851,1321000,6.89890355518855,1.11101766190076,1.0581120589531,0.0289903042112107
8.4363,8.2455,8.7389,458.16616,247400,228000,247500,222700,232200,197400,207900,192700,202500,198700,8.44,524,1.01,1/1,0.93,235560,4.82429536930737,199840,2.85570356468095,0.84836135167261,0.839961734329317,0.000237615051360579
28.3072,28.1376,28.6099,419.07413,1956000,1676000,1715000,1939000,1680000,1660000,1589000,1818000,1662000,1628000,28.31,525,0.95,1/1,0.483,1793200,7.90754494183291,1671400,5.21442424852218,0.93207673432969,0.981133404557568,0.140406228232721
7.7776,7.4639,7.958,306.03114,918500,901900,878100,905300,916200,7228,791000,996600,91550,427000,7.81,526,1.1,1/1,0.101,904000,1.78025187383087,462675.6,92.9195682298287,0.511809292035398,0.465281174577635,0.0509618621642798
5.8218,5.6209,6.1196,336.13453,2909000,2956000,3497000,2794000,2968000,3067000,2594000,2823000,2989000,2733000,5.82,527,0.86,1/1,0.123,3024800,9.01773946161553,2841200,6.72372771535309,0.939301772017985,1.09221136281161,0.252641283470304
9.3773,9.0801,9.6797,464.17576,1030000,1028000,1026000,1176000,1034000,1156000,1044000,1025000,1164000,1128000,9.38,528,0.95,1/1,0.286,1058800,6.19413812986049,1103400,5.85928700035475,1.04212315829241,1.09697174557095,0.310400823161358
4.3839,4.2604,4.6016,508.24658,166500,155000,164600,161300,159500,192900,158100,147400,177300,167000,4.39,529,0.99,1/1,0.938,161380,2.7854874725335,168540,10.397742068169,1.04436733176354,1.05491649673085,0.401998155031971
8.1069,7.8124,8.4096,349.13503,5329000,5425000,4623000,5508000,5522000,3620000,4822000,5844000,3874000,4210000,8.11,530,0.82,1/1,0.209,5281400,7.12001176656006,4474000,19.8569442294725,0.847123868671186,1.0330778886234,0.0981875109249101
7.2583,7.0576,7.5594,444.24051,999100,973100,945100,985000,994900,1063000,979200,1053000,1032000,1009000,7.26,531,1.09,1/1,0.031,979440,2.21102558643209,1027240,3.30323086014856,1.04880339786,0.962204952165139,0.029017868370329
12.7845,12.49,13.0898,455.1133,3171000,3099000,3151000,2996000,3432000,3246000,3305000,3450000,3107000,3143000,12.79,532,1.1,1/1,0.033,3169800,5.09480728017836,3250200,4.21127193015084,1.02536437630134,0.932149433001222,0.420436038406575
31.7285,31.5578,32.0197,462.37167,7551000,5743000,3965000,6990000,5875000,5695000,5872000,7049000,5833000,5549000,31.72,533,1.03,1/1,0.866,6024800,22.8871630276149,5999600,10.0044829041242,0.995817288540698,0.966812901495824,0.97102916366886
14.3535,14.0512,14.6497,330.17212,5927000,5874000,6001000,5945000,6699000,5869000,6416000,5753000,5788000,5719000,14.35,534,1.01,1/1,0.885,6089200,5.64758450746639,5909000,4.88822328997847,0.970406621559482,0.960798635207408,0.395804541321739
32.1761,32.0995,32.4798,332.16772,11090000,9198000,9311000,8852000,9477000,8470000,9071000,10510000,8782000,8624000,32.18,535,0.94,1/1,0.394,9585600,9.09291802576675,9091400,9.05894947483516,0.948443498581205,1.00898244529915,0.383723406819351
3.9304,3.8324,4.0824,426.19249,1170000,1062000,1081000,1065000,1069000,1153000,1096000,1053000,1121000,1069000,3.93,536,0.99,1/1,0.685,1089400,4.18874843540146,1098400,3.64825513617014,1.00826142830916,1.01844588718097,0.748871351835464
29.6778,29.5456,29.979,482.0835,1101000,905400,925000,1072000,915100,856900,848600,1015000,862800,854600,29.68,537,0.91,1/1,0.297,983700,9.62240380258128,887580,8.04561702868206,0.902287282708143,0.991524486492465,0.107451561868189
19.2418,18.9537,19.5399,569.28771,3410000,3450000,3395000,3813000,3410000,3297000,3400000,3405000,3529000,3385000,19.24,538,0.99,1/1,0.872,3495600,5.10938755465095,3403200,2.4341324898388,0.973566769653278,0.983400777427554,0.324642735797309
14.4681,14.1801,14.7689,285.10339,949600,980000,982400,949900,1146000,945700,1135000,929100,937700,937200,14.47,539,0.96,1/1,0.664,1001580,8.21251023770286,976940,9.06433438683744,0.975398869785738,1.01604048936014,0.660605632180043
9.1045,8.8205,9.4,408.02145,5484000,5493000,5981000,5798000,5574000,8214000,7458000,7457000,7849000,7542000,9.1,540,1.28,1/1,0.003,5666000,3.82793020439275,7704000,4.25038935854911,1.35968937522061,1.0622573243911,2.76997411658974E-06
4.6716,4.4823,4.9291,282.1242,2780000,2513000,2822000,2473000,2583000,2682000,2660000,2620000,2595000,2573000,4.67,541,1.17,1/1,0.044,2634200,5.99702877509851,2626000,1.71342132907337,0.996887100447954,0.852040256793123,0.913867696954505
14.8284,14.5604,15.1297,240.17066,1843000,1912000,1883000,1847000,2127000,1828000,2128000,1805000,1787000,1822000,14.83,542,0.94,1/1,0.473,1922400,6.1279689259476,1874000,7.62467014137237,0.974823137744486,1.03704589121754,0.575048789141611
